# Col. 1: ID in CANDELS multi-wavelength catalog (Guo et al. 2013)
# Col. 2: RA
# Col. 3: DEC
# Col. 4: Number of blobs with UV Luminosity L_blob/L_galaxy>0.01
# Col. 5: Number of blobs with UV Luminosity L_blob/L_galaxy>0.05
# Col. 6: Number of blobs with UV Luminosity L_blob/L_galaxy>0.08
# Col. 7: Number of blobs with UV Luminosity L_blob/L_galaxy>0.10
25861 53.0844635 -27.6957242  5 3 0 0 
25871 53.1081381 -27.6963066  3 3 3 3 
25873 53.1336590 -27.6986513  6 1 1 0 
25878 53.0789366 -27.6977335  5 4 2 1 
25884 53.1721412 -27.6968042  4 4 2 0 
25886 53.1853884 -27.6972905  0 0 0 0 
25888 53.1143011 -27.6984598  2 2 2 2 
25896 53.0589218 -27.6978196  2 0 0 0 
25914 53.1355251 -27.6967558  0 0 0 0 
25921 53.1913208 -27.6972621  0 0 0 0 
25928 53.1736928 -27.6980881  4 3 1 0 
25945 53.0765270 -27.6966653  1 1 1 1 
25953 53.0448242 -27.6926725  2 2 2 1 
25961 53.0972371 -27.6986251  5 1 0 0 
25963 53.1515480 -27.6976131  2 2 1 0 
25973 53.1086616 -27.6940249  1 1 0 0 
26027 53.1603180 -27.6984973  0 0 0 0 
26037 53.1975885 -27.7056221  0 0 0 0 
26067 53.0113181 -27.7005181  5 0 0 0 
26068 53.0549982 -27.6994581  7 4 1 1 
26074 53.1087095 -27.7000536  2 2 2 1 
26091 53.1794716 -27.6993752  2 2 2 0 
26092 53.0533678 -27.7004537  7 1 0 0 
26113 53.0630021 -27.6984525  0 0 0 0 
26124 53.0727520 -27.6980232  0 0 0 0 
26130 53.1387647 -27.7004646  0 0 0 0 
26164 53.0109555 -27.7006689  0 0 0 0 
26177 53.1136681 -27.7014458  5 2 2 2 
26189 53.1097137 -27.6994762  8 3 0 0 
26195 53.1295809 -27.7014201  2 2 2 1 
26238 53.0156706 -27.7017006  3 2 1 0 
26246 53.1304264 -27.7016207  9 0 0 0 
26255 53.1442063 -27.7003374  3 2 1 1 
26275 53.1268393 -27.7012668  2 2 2 2 
26317 53.1234547 -27.7014680  1 1 0 0 
26327 53.0621775 -27.7060954  0 0 0 0 
26330 53.1569987 -27.7018390  0 0 0 0 
26335 53.0657407 -27.7021684  3 2 1 1 
26345 53.0335053 -27.7012191  6 0 0 0 
26355 53.0344840 -27.7032739  7 5 0 0 
26459 53.1290229 -27.7021682  3 1 1 1 
26464 53.1254021 -27.7033751  4 1 0 0 
26496 53.0206631 -27.7008296  4 3 2 1 
26512 53.1271324 -27.7034238  3 1 1 1 
26513 53.1734658 -27.6976259  0 0 0 0 
26527 53.1149649 -27.7046388  1 1 1 1 
26531 53.1224609 -27.7042994  1 1 1 1 
26534 53.0335016 -27.7058381  1 0 0 0 
26554 53.1411618 -27.7010895  3 0 0 0 
26558 53.0025711 -27.7043862  0 0 0 0 
26564 53.0142174 -27.6984188  1 1 1 1 
26580 53.0360308 -27.7040594  2 2 2 2 
26600 53.1105007 -27.7034078  1 1 1 1 
26605 53.1606368 -27.7041196  2 2 0 0 
26643 53.1908994 -27.7050878  0 0 0 0 
26645 53.1917400 -27.7004269  0 0 0 0 
26654 53.0626031 -27.7025194  1 1 1 0 
26659 53.0844667 -27.7041860  0 0 0 0 
26704 53.1232015 -27.7068669  1 1 1 0 
26712 53.1045700 -27.7054210  1 1 0 0 
26728 53.1420280 -27.7061931  0 0 0 0 
26732 53.0519611 -27.7059622  3 3 2 1 
26755 53.1428477 -27.7069368  2 0 0 0 
26769 53.1771010 -27.7030619  3 2 0 0 
26777 53.1357470 -27.7084396  4 3 3 3 
26783 53.1503809 -27.7068440  2 2 1 1 
26788 53.0995177 -27.7061611  0 0 0 0 
26834 53.0112132 -27.7083588  6 0 0 0 
