# no.  UserID Distance DBSource ALPHA_GR_DEC_ORDER DELTA_GR_DEC_ORDER redshift redshift_err FAST_bc03_lmass FAST_ma05_lmass
# start data
  303  123                        0.00 123  53.09489500 -27.94530520  0.00000  0.0000 10.770 10.770
  304  1231                       0.00 1231  53.10553770 -27.91308120  0.00000  0.0000  9.710  9.710
  305  12337                      0.00 12337  53.15635000 -27.79897330  9.99990  0.0001  9.710  9.710
  306  12344                      0.00 12344  53.22987210 -27.79842370  0.00000  0.0000 10.160 10.160
  307  12363                      0.00 12363  53.12021410 -27.79885360  0.00000  0.0000 10.660 10.660
  308  1239                       0.00 1239  53.17590720 -27.91268570  0.00000  0.0000 10.260 10.260
  309  12392                      0.00 12392  53.01733390 -27.79781190  0.00000  0.0000  8.870  8.870
  310  12402                      0.00 12402  53.14796270 -27.79829440  0.00000  0.0000  9.060  9.060
  311  1241                       0.00 1241  53.20397520 -27.91253350  0.00000  0.0000  9.070  9.070
  312  12411                      0.00 12411  53.13863780 -27.79787380  0.00000  0.0000  9.990  9.990
  313  1244                       0.00 1244  53.19538820 -27.91362370  1.55200  4.0000  9.840  9.840
  314  12445                      0.00 12445  53.06341050 -27.79789950  0.00000  0.0000  9.160  9.160
  315  12447                      0.00 12447  53.02010330 -27.79741500  0.00000  0.0000  9.520  9.520
  316  12448                      0.00 12448  53.16790120 -27.79795240  0.00000  0.0000  9.720  9.720
  317  12451                      0.00 12451  53.15764610 -27.79900600  0.00000  0.0000 10.180 10.180
  318  12466                      0.00 12466  53.23126730 -27.79768800  1.62500  3.0000 10.300 10.300
  319  12470                      0.00 12470  53.17132350 -27.79780990  0.00000  0.0000  9.220  9.220
  320  12480                      0.00 12480  53.01980760 -27.79723160  0.00000  0.0000  9.240  9.240
  321  12497                      0.00 12497  53.10803900 -27.79754080  0.00000  0.0000 10.330 10.330
  322  1251                       0.00 1251  53.10681650 -27.91256990  0.00000  0.0000  9.760  9.760
  323  12511                      0.00 12511  53.05096770 -27.79736050  1.85970  2.0001  9.650  9.650
  324  12516                      0.00 12516  53.02834340 -27.79757980  0.00000  0.0000 10.140 10.140
  325  12517                      0.00 12517  53.21499700 -27.79769210  0.00000  0.0000  9.580  9.580
  326  12519                      0.00 12519  53.01963550 -27.79701100  0.00000  0.0000  9.510  9.510
  327  12523                      0.00 12523  53.01937870 -27.79695440  0.00000  0.0000  9.550  9.550
  328  12526                      0.00 12526  53.10833960 -27.79764540  0.00000  0.0000 10.120 10.120
  329  12529                      0.00 12529  53.14030580 -27.79752560  0.00000  0.0000 10.510 10.510
  330  12530                      0.00 12530  53.02952410 -27.79687790  2.55840  4.0001  8.920  8.920
  331  12537                      0.00 12537  53.05681790 -27.79829990  0.00000  0.0000 10.700 10.700
  332  12543                      0.00 12543  53.05654920 -27.79700000  0.00000  0.0000  9.340  9.340
  333  12550                      0.00 12550  53.08514250 -27.79695240  0.00000  0.0000  9.810  9.810
  334  12566                      0.00 12566  53.02988180 -27.79672460  0.00000  0.0000  8.970  8.970
  335  12567                      0.00 12567  53.16299880 -27.79765780  1.54100  3.0000 10.470 10.470
  336  12591                      0.00 12591  53.09813500 -27.79654580  9.99990  0.0001  9.520  9.520
  337  12596                      0.00 12596  53.17042620 -27.79729790  0.00000  0.0000  9.260  9.260
  338  1260                       0.00 1260  53.20454200 -27.91202050  0.00000  0.0000  9.360  9.360
  339  12616                      0.00 12616  53.16881360 -27.79694410  0.00000  0.0000  9.280  9.280
  340  12623                      0.00 12623  53.11080370 -27.79728740  2.16210  3.0000 10.090 10.090
  341  12624                      0.00 12624  53.16689510 -27.79873750  1.99700  4.0000 10.760 10.760
  342  12633                      0.00 12633  53.23115050 -27.79605960  0.00000  0.0000  9.300  9.300
  343  12659                      0.00 12659  53.07041630 -27.79601510  0.00000  0.0000  9.260  9.260
  344  1266                       0.00 1266  53.16373340 -27.91205140  0.00000  0.0000  9.580  9.580
  345  12668                      0.00 12668  53.17376460 -27.79633840  0.00000  0.0000  9.560  9.560
  346  12670                      0.00 12670  53.14851410 -27.79690210  0.00000  0.0000  9.660  9.660
  347  12672                      0.00 12672  53.02624860 -27.79653700  0.00000  0.0000  9.640  9.640
  348  12693                      0.00 12693  53.06684130 -27.79552960  0.00000  0.0000  9.230  9.230
  349  12699                      0.00 12699  53.19935810 -27.79561050  0.00000  0.0000  9.200  9.200
  350  1270                       0.00 1270  53.11610260 -27.91222420  2.57480  3.0001 10.360 10.360
  351  12702                      0.00 12702  53.13777100 -27.79554640  0.00000  0.0000  9.970  9.970
  352  12715                      0.00 12715  53.21754100 -27.79540510  0.00000  0.0000  8.250  8.250
  353  12743                      0.00 12743  53.16968720 -27.79701720  0.00000  0.0000 10.230 10.230
  354  12751                      0.00 12751  53.15880380 -27.79715570  0.00000  0.0000 10.810 10.810
  355  12752                      0.00 12752  53.12423500 -27.79536280  0.00000  0.0000 10.200 10.200
  356  12770                      0.00 12770  53.14058650 -27.79561780  9.99990  0.0001  9.790  9.790
  357  1278                       0.00 1278  53.11591400 -27.91212760  2.57480  3.0001 10.500 10.500
  358  12796                      0.00 12796  53.14333550 -27.79526580  0.00000  0.0000  9.030  9.030
  359  12799                      0.00 12799  53.17461370 -27.79537890  0.00000  0.0000  9.510  9.510
  360  1280                       0.00 1280  53.20250020 -27.91126340  9.99990  0.0001  9.730  9.730
  361  12805                      0.00 12805  53.10243040 -27.79531840  0.00000  0.0000  9.590  9.590
  362  12809                      0.00 12809  53.15269120 -27.79563320  0.00000  0.0000  9.280  9.280
  363  1281                       0.00 1281  53.08503090 -27.91119250  0.00000  0.0000  9.290  9.290
  364  12831                      0.00 12831  53.09863170 -27.79512550  0.00000  0.0000  9.130  9.130
  365  12832                      0.00 12832  53.12706350 -27.79504720  0.00000  0.0000  8.770  8.770
  366  12839                      0.00 12839  53.16747660 -27.79519160  1.75630  2.0000  9.330  9.330
  367  12855                      0.00 12855  53.18070480 -27.79542550  1.61000  3.0000  9.580  9.580
  368  12858                      0.00 12858  53.15161760 -27.79643200  0.00000  0.0000 10.100 10.100
  369  12867                      0.00 12867  53.06688100 -27.79462780  0.00000  0.0000  9.140  9.140
  370  12878                      0.00 12878  53.21613380 -27.79455690  0.00000  0.0000  9.350  9.350
  371  1289                       0.00 1289  53.16351240 -27.91118880  0.00000  0.0000  9.260  9.260
  372  12893                      0.00 12893  53.14224210 -27.79540370  2.01560  3.0000  9.960  9.960
  373  12896                      0.00 12896  53.08174830 -27.79464640  0.00000  0.0000  9.060  9.060
  374  12903                      0.00 12903  53.04290540 -27.79433280  0.00000  0.0000  9.330  9.330
  375  12910                      0.00 12910  53.21030460 -27.79462730  0.00000  0.0000  9.860  9.860
  376  12912                      0.00 12912  53.04001170 -27.79441990  0.00000  0.0000  9.520  9.520
  377  12938                      0.00 12938  53.12646020 -27.79429190  0.00000  0.0000  9.730  9.730
  378  12988                      0.00 12988  53.05818160 -27.79384990  0.00000  0.0000  9.430  9.430
  379  12999                      0.00 12999  53.12712360 -27.79385640  0.00000  0.0000  9.250  9.250
  380  13004                      0.00 13004  53.04493510 -27.79398320  0.00000  0.0000  9.010  9.010
  381  13012                      0.00 13012  53.17238480 -27.79392400  0.00000  0.0000  9.280  9.280
  382  13025                      0.00 13025  53.23136850 -27.79346520  0.00000  0.0000  8.870  8.870
  383  13047                      0.00 13047  53.02577280 -27.79378630  2.80240  4.0001  9.890  9.890
  384  13051                      0.00 13051  53.06657990 -27.79358430  0.00000  0.0000  9.550  9.550
  385  13061                      0.00 13061  53.09475750 -27.79365800  0.00000  0.0000  9.990  9.990
  386  13064                      0.00 13064  53.22433310 -27.79329340  0.00000  0.0000  9.110  9.110
  387  13066                      0.00 13066  53.16506740 -27.79365900  0.00000  0.0000  9.660  9.660
  388  13073                      0.00 13073  53.15257200 -27.79384330  0.00000  0.0000 10.060 10.060
  389  1308                       0.00 1308  53.17237970 -27.91119320  2.20020  2.0001  6.650  6.650
  390  13080                      0.00 13080  53.22451710 -27.79311110  0.00000  0.0000  9.000  9.000
  391  13093                      0.00 13093  53.06683330 -27.79348580  0.00000  0.0000  9.630  9.630
  392  13094                      0.00 13094  53.06991010 -27.79307570  0.00000  0.0000  9.070  9.070
  393  13115                      0.00 13115  53.22860870 -27.79286470  0.00000  0.0000  9.570  9.570
  394  13131                      0.00 13131  53.23456370 -27.79257820  0.00000  0.0000  9.860  9.860
  395  13133                      0.00 13133  53.05448380 -27.79298600  0.00000  0.0000 10.050 10.050
  396  13137                      0.00 13137  53.12159500 -27.79280590  0.00000  0.0000 10.020 10.020
  397  1314                       0.00 1314  53.21538610 -27.91104180  0.00000  0.0000  9.390  9.390
  398  13150                      0.00 13150  53.08912630 -27.79275600  0.00000  0.0000  9.350  9.350
  399  13152                      0.00 13152  53.17413610 -27.79400520  0.00000  0.0000 10.150 10.150
  400  13162                      0.00 13162  53.09968520 -27.79428910  2.22800  4.0000 10.600 10.600
  401  13165                      0.00 13165  53.09040670 -27.79282200  0.00000  0.0000  9.870  9.870
  402  13168                      0.00 13168  53.02230280 -27.79275680  0.00000  0.0000 10.810 10.810
  403  13183                      0.00 13183  53.16793990 -27.79272610  0.00000  0.0000  9.540  9.540
  404  13190                      0.00 13190  53.22865050 -27.79233390  0.00000  0.0000  9.830  9.830
  405  13218                      0.00 13218  53.20871500 -27.79243260  0.00000  0.0000 10.220 10.220
  406  13224                      0.00 13224  53.04080980 -27.79216310  0.00000  0.0000  9.060  9.060
  407  1324                       0.00 1324  53.12467120 -27.91058630  9.99990  0.0001  9.680  9.680
  408  1325                       0.00 1325  53.17379150 -27.91017610  9.99990  0.0001  9.160  9.160
  409  13252                      0.00 13252  53.03915470 -27.79207670  0.00000  0.0000  8.730  8.730
  410  13257                      0.00 13257  53.09127680 -27.79219960  0.00000  0.0000  9.240  9.240
  411  13271                      0.00 13271  53.15126000 -27.79240610  0.00000  0.0000  9.550  9.550
  412  13278                      0.00 13278  53.08333030 -27.79222240  0.00000  0.0000  9.510  9.510
  413  13295                      0.00 13295  53.04369800 -27.79234780  0.00000  0.0000 10.010 10.010
  414  13308                      0.00 13308  53.21120740 -27.79228270  2.15790  4.0001  9.740  9.740
  415  13317                      0.00 13317  53.06081360 -27.79144160  0.00000  0.0000  9.320  9.320
  416  13340                      0.00 13340  53.08087160 -27.79122000  3.25000  2.0000 10.060 10.060
  417  13360                      0.00 13360  53.23594240 -27.79085750  0.00000  0.0000  9.760  9.760
  418  13373                      0.00 13373  53.13314130 -27.79101320  0.00000  0.0000  9.560  9.560
  419  1339                       0.00 1339  53.18309870 -27.91028300  0.00000  0.0000  9.710  9.710
  420  13394                      0.00 13394  53.07046940 -27.79091850  0.00000  0.0000 10.000 10.000
  421  13397                      0.00 13397  53.17404050 -27.79101260  0.00000  0.0000  9.480  9.480
  422  13401                      0.00 13401  53.18115030 -27.79093370  0.00000  0.0000 10.330 10.330
  423  1341                       0.00 1341  53.20923540 -27.91025540  2.37100  2.0001  7.400  7.400
  424  13414                      0.00 13414  53.16064760 -27.79174750  0.00000  0.0000 10.030 10.030
  425  13436                      0.00 13436  53.06059680 -27.79071260  0.00000  0.0000  9.240  9.240
  426  13452                      0.00 13452  53.07970640 -27.79070460  0.00000  0.0000  9.390  9.390
  427  13483                      0.00 13483  53.04816680 -27.79034700  0.00000  0.0000  9.040  9.040
  428  13486                      0.00 13486  53.08815240 -27.79057840  0.00000  0.0000 10.010 10.010
  429  135                        0.00 135  53.14228750 -27.94447070  0.00000  0.0000 10.950 10.950
  430  13506                      0.00 13506  53.13688730 -27.79066090  0.00000  0.0000  9.180  9.180
  431  13508                      0.00 13508  53.15404010 -27.79089030  0.00000  0.0000 10.490 10.490
  432  1354                       0.00 1354  53.20245090 -27.90977460  0.00000  0.0000 10.080 10.080
  433  13552                      0.00 13552  53.16041740 -27.79036920  0.00000  0.0000  9.440  9.440
  434  1356                       0.00 1356  53.12325780 -27.90979600  0.00000  0.0000 10.400 10.400
  435  13573                      0.00 13573  53.02414220 -27.78938760  0.00000  0.0000  8.970  8.970
  436  13583                      0.00 13583  53.04857060 -27.78996080  0.00000  0.0000  9.550  9.550
  437  13586                      0.00 13586  53.12508360 -27.79077590  1.55300  4.0000 11.040 11.040
  438  13587                      0.00 13587  53.19020540 -27.78985110  9.99990  0.0001  9.900  9.900
  439  1364                       0.00 1364  53.22085300 -27.90975450  0.00000  0.0000 10.200 10.200
  440  13649                      0.00 13649  53.14993600 -27.79046370  0.00000  0.0000 10.140 10.140
  441  13654                      0.00 13654  53.08816680 -27.78944070  0.00000  0.0000  9.360  9.360
  442  13662                      0.00 13662  53.09786240 -27.78957520  0.00000  0.0000  9.490  9.490
