#ID RA DEC Imag Zmag Jmag Hmag z
20659 53.1828388 -27.7349113 23.805766581 23.7681785975 22.8109981915 22.1101649549 2.4284
20664 53.0990267 -27.7344058 24.731239205 24.6939558341 24.3914630582 23.8475956203 2.651
20672 53.1812832 -27.7341712 24.7664139255 24.8065133634 24.5157379297 24.0765765944 2.0305
20681 53.0045822 -27.7346872 23.9608048283 23.8579701007 23.3262305436 22.8417787953 2.6355
20690 53.0049613 -27.7344016 24.191733814 24.1134916538 23.6732176895 23.3764537652 2.5608
20715 53.0616258 -27.7340272 25.4087039746 25.3483740148 23.923628994 23.4315296095 1.679
20728 53.051878 -27.7340394 25.1386223664 25.183010256 23.963518147 23.4549402354 2.233
20738 53.0873414 -27.7341876 25.2955462131 25.1605946902 23.9988741928 23.700663453 1.957
20758 53.0735006 -27.7333807 26.1894532832 26.8833733577 25.4662533994 24.67544083 2.69
20790 53.1744481 -27.7332998 24.8389750182 24.89359672 24.279733594 23.8398330757 2.5763
20792 53.0034534 -27.73347 23.8844340866 23.9099725454 23.3785405781 23.1567096403 1.843
20806 53.0293581 -27.7338662 26.0323171297 26.1860065837 24.208300974 23.5517193861 2.2
20808 53.1364477 -27.7329177 25.3761181553 25.280868662 25.2125846031 24.686539235 3.228
20811 53.0052654 -27.7330288 25.0616729068 25.0156958684 24.3384636323 24.3692878864 1.625
20815 53.1603887 -27.7329686 25.1898486113 25.3233895758 24.8576696264 24.3201097177 2.27
20824 53.1606362 -27.7329509 25.4009065386 25.4214006868 25.3730063203 24.9303495174 2.408
20825 53.194143 -27.7333014 24.4616675894 24.4849499507 23.663071245 23.5475050058 1.69
20831 53.0344919 -27.7334466 23.9157152155 23.8717083916 23.1769755434 23.2378197339 1.626
20834 53.1882684 -27.7337201 24.1541662951 24.2612732842 23.4279388362 23.3080335456 1.9622
20848 53.0352851 -27.7328702 25.1538100805 25.2087578258 24.7003132972 24.1917295528 2.343
20849 53.1004966 -27.7328307 25.9005983482 25.8328045578 24.8286062356 24.9329327797 1.664
20861 53.1713081 -27.7329443 24.6631032244 24.5417607489 23.6966317305 23.2727673081 2.196
20883 53.1115273 -27.7328387 25.3475046891 25.2183574912 23.8495320039 23.5643659288 1.6112
20884 53.0650061 -27.7326907 24.427697464 24.4417868257 24.3853969302 24.1949458769 2.6489
20890 53.1143331 -27.732503 25.2711172195 25.3811148676 25.2534318131 24.8991498973 3.392
20899 53.1755886 -27.732722 25.2246429157 25.2288584278 24.819611226 24.3389661701 2.545
20905 53.1862944 -27.7336404 23.510460944 23.4826746553 22.8085081887 22.6211973122 1.9621
20906 53.1007684 -27.7323158 25.8766683004 25.8368689847 24.3640230432 24.1209249667 1.684
20935 53.0844882 -27.7320853 25.0655539715 24.9495157577 24.3146001962 24.0550499394 1.907
20936 53.1178322 -27.734301 22.8256193 22.9520581209 22.3820462689 21.949716397 3.256
20938 53.0804689 -27.7320516 25.6927256628 25.7040421255 25.2584700939 24.9846519564 1.945
20954 53.0201642 -27.7319003 25.2515640206 25.3362011297 25.1171458537 24.9233188715 3.46
20981 53.1337935 -27.7320318 25.8929145047 26.1993088563 24.2036725329 23.5735545215 1.883
20982 53.1340377 -27.7321625 24.9972435581 24.9788649723 23.5316440976 23.2534486912 1.707
21001 53.0501677 -27.7312643 25.4300269069 25.5854824728 25.0711270878 24.9991243398 2.126
21007 53.132624 -27.7322948 24.062788501 23.9792305138 22.3943127152 21.8735115028 1.55
21018 53.1016526 -27.7312925 25.9438135733 26.0277456346 24.9630819818 24.4756854911 2.197
21039 53.0687137 -27.7315236 25.0647188789 25.0141496759 24.7538124178 24.5513341779 2.4369
21045 53.0928651 -27.7315978 24.892241961 24.9336752 24.1769531041 23.9516515715 1.939
21049 53.0960776 -27.7308831 25.5505468485 25.6721108813 24.9027393457 24.9528234519 1.717
21050 53.1438507 -27.7312184 25.7323817723 25.7478189419 24.6555365701 24.3425818588 1.866
21084 53.1738336 -27.7309056 25.1580562999 25.1288575155 24.6066831037 24.4672717244 1.729
21090 53.0129928 -27.7307798 24.9245874488 24.9165605071 24.8621009729 24.6187713963 3.33
21093 53.0602208 -27.7307484 24.8637219018 24.8355205932 23.9476384731 23.864276326 1.615
21097 53.0357072 -27.7306312 24.89239361 24.9432993515 24.5272735596 24.1643566492 2.3652
21098 53.1313598 -27.7307951 24.4782623343 24.4259512832 23.7938565636 23.410437604 2.1934
21103 53.0780132 -27.731026 24.1342917216 24.1104771625 23.4366617532 23.0003164742 2.4164
21139 53.1244261 -27.7319152 24.445758731 24.2812719468 23.5829107207 23.5463206931 1.6011
21140 53.1268725 -27.7301624 24.8923963182 24.9270759314 24.2292399022 24.2563596697 1.626
21151 53.1093152 -27.7299976 25.5884297333 25.5585304955 25.0386920136 24.6086957949 3.383
21157 53.1091175 -27.7301825 25.3438947612 25.3717674485 24.7623941467 24.2045230541 2.675
21167 53.1777335 -27.730106 25.7047515476 25.8496512958 24.7393119787 24.251375149 2.9
21205 53.1586428 -27.7296177 25.8985576831 25.6459168854 25.0319020085 24.6154066596 2.201
21236 53.1818082 -27.7299209 24.0081314402 23.8880898938 23.2773283466 22.8001926674 2.3134
21242 53.2083698 -27.7292276 26.1530446892 26.104793082 25.3753784449 24.8235489733 2.318
21264 53.056725 -27.7289271 25.3289583254 25.4140371735 24.6315068114 24.581993004 1.725
21266 53.1040624 -27.7292586 24.9908524038 25.0583892925 24.2313224413 24.5385869696 2.2888
21267 53.065713 -27.7289066 26.1490477867 26.6733300026 25.6438046945 24.9999373679 2.447
21271 53.1186934 -27.7287385 25.6550409558 25.6373312993 25.215122643 24.9858024382 1.942
21275 53.0861371 -27.7290786 25.4031540594 25.383853942 24.4593351369 24.1948433083 2.3305
21285 53.0725623 -27.7286665 28.2179312012 27.9314319937 25.5656766921 24.988195803 1.504
21295 53.0626213 -27.7286577 25.5700861787 25.4946282279 24.8917113564 24.8147342529 1.534
21299 53.1722795 -27.7289391 23.4335272718 23.3364683178 23.0050581235 23.0171962286 2.0871
21307 53.1312918 -27.7285468 25.0951748016 24.9357138404 24.183663209 23.8734551825 2.003
21316 53.0807888 -27.7288303 25.2565633211 25.084048408 24.5889907978 24.513149 1.882
21330 53.0378798 -27.7280686 25.6680034989 25.6162019406 25.6396896182 24.890699595 2.2991
21331 53.0467149 -27.7286995 24.0092715022 23.9616054718 23.3683060639 23.2418924649 1.595
21338 53.1187759 -27.7285529 25.3762873027 25.3347470703 24.5963782757 24.402189906 1.942
21345 53.1444941 -27.7280743 25.2424598671 25.0815955827 24.5763732147 24.115135726 2.276
21355 53.1773276 -27.7282356 24.8575568449 24.8071466158 24.0222393052 23.8686450681 1.9418
21357 53.0442858 -27.7282001 24.0831769283 24.1463909787 23.8463238365 23.6256319057 2.56
21364 53.0684583 -27.7282536 25.0782801782 25.0806192229 24.2866346565 23.8833001806 2.381
21365 53.070918 -27.7282146 25.6610052892 25.367635469 24.0445679862 23.7439023101 1.675
21372 53.0051813 -27.7278653 25.0804131073 25.0552351368 24.8029759546 24.3290334886 2.5626
21391 53.0814297 -27.7282044 26.1488840808 26.0097331066 24.0439777302 23.4925664539 2.032
21398 53.0145449 -27.7279195 24.4697497467 24.4408233626 24.2602576133 23.8794899581 3.132
21437 53.0713081 -27.7283534 24.3359073833 24.1916670562 22.9298847209 22.6108153417 1.6121
21438 53.0683202 -27.7280222 24.308727659 24.3026837461 23.4568515338 23.1867032024 2.3313
21440 53.01865 -27.7274983 25.8007630125 25.7832612623 25.3332665022 24.8818021871 2.227
21441 53.0062544 -27.727486 25.9455267556 25.7272980758 24.7998503564 24.4069541011 2.256
21450 53.0633688 -27.7273159 25.5246320293 25.4170143478 24.4225358397 24.5082519193 1.638
21454 53.0724119 -27.7274727 25.2923238833 25.2275632907 24.1856134471 23.8944876199 2.011
21459 53.1857732 -27.7273466 25.3807071495 25.3975935531 24.6934145695 24.658945197 1.725
21470 53.0914316 -27.727435 24.5981096215 24.6629738668 24.4989419065 24.2359418076 2.5756
21483 53.0182734 -27.7272288 25.4240799107 25.3840839303 24.3994965222 24.1314917542 2.028
21488 53.1517251 -27.7277305 24.4108177591 24.3377370715 23.7844549182 23.5471205508 1.8263
21497 53.2131539 -27.7267951 23.952754331 24.3866829159 24.232202281 24.0026530696 2.8
21505 53.0252005 -27.7271066 25.0928986858 25.1876034682 24.7774445725 24.3771971029 2.056
21511 53.064459 -27.7271526 25.5302120337 25.8562572389 24.5611225077 24.1235190204 2.0
21527 53.0432933 -27.7271258 23.7798379073 23.8074901224 23.4600541805 23.2141319143 1.9
21538 53.1571894 -27.7268315 25.2907202061 25.3682062001 24.9780617048 24.6022417364 2.352
21548 53.060005 -27.7270226 24.9910421981 24.8063607372 23.9659382553 23.9532171857 1.693
21551 53.0478176 -27.7266877 25.577731579 25.6590281673 24.7605289274 24.4751395057 1.576
21561 53.0650258 -27.7268156 25.4357698708 25.4602651062 24.4398054161 24.3962266127 1.671
21564 53.1810888 -27.7268127 24.9778360759 24.8602747286 23.8612338707 23.4532265362 2.071
21566 53.0443042 -27.7266731 25.2428861505 25.233042188 24.6010317184 24.3709351534 1.988
21568 53.0729921 -27.7268059 24.2918183648 24.2234065544 23.3941675262 23.4067986047 1.608
21569 53.0733194 -27.7265381 26.1391920108 25.9127294511 24.8850252658 24.6704580456 1.583
21572 53.164606 -27.7265406 25.1857390125 25.0989582173 24.1785600881 24.0521070258 1.656
21573 53.0188583 -27.7265263 26.3048710218 26.2234278899 25.2964927753 24.7480070018 2.318
21575 53.0642759 -27.7264227 26.3029530316 26.0930436262 25.10906156 24.7010146691 2.046
21577 53.2057905 -27.726355 24.7614743395 24.9563997624 24.8752619583 24.7517096595 3.483
21579 53.1415389 -27.7268761 24.2302019362 24.2118923751 23.4692882944 23.2744991008 1.9133
21587 53.1250229 -27.7267968 25.7599805745 25.2155018554 23.8018812287 23.3740097168 1.897
21588 53.1434006 -27.7263393 25.6715501202 25.7304931065 25.0381157797 24.8574624321 1.558
21592 53.082381 -27.7264533 25.5139029039 25.5801066565 24.9526974778 24.7720570402 1.971
21603 53.1821022 -27.7262951 26.5220145308 26.2054995814 25.2206488856 24.7783341277 1.776
21616 53.0642415 -27.7276214 25.4300091326 24.737159623 22.622257724 22.0341638803 1.731
21622 53.0108822 -27.7260964 25.0378587417 25.2430208011 24.5096216384 23.9507410445 2.451
21624 53.090249 -27.7262749 24.6614556164 24.6911689504 24.3028253479 23.893300008 2.144
21638 53.1137412 -27.7258787 25.4840313374 25.5522015444 25.4567389266 24.9780529132 3.143
21640 53.0032774 -27.7263112 25.0337050326 24.8835119132 24.1186557608 23.4614451749 2.6686
21641 53.1794239 -27.7262862 25.0926511444 25.0566771599 24.879024596 24.3157954038 2.272
21648 53.0917609 -27.7260136 25.0259900289 24.9887846107 24.154259603 24.1962088351 1.586
21652 53.016392 -27.7260054 25.2345034552 25.3557271997 24.6074785667 24.0159027415 3.101
21662 53.0588522 -27.7263293 25.9743016961 26.27207044 23.6367441126 22.9198192104 1.978
21672 53.1810658 -27.725746 25.9424734661 25.9087443319 25.3209674754 24.8439908463 2.283
21679 53.1809017 -27.7262834 24.7741656128 24.7716934889 23.7587002222 23.5197303485 2.084
21700 53.1772893 -27.7253525 25.7901674665 25.723297088 25.3438824472 24.8996432545 2.218
21703 53.0870344 -27.7256021 25.0727694415 25.1171325296 24.6940347911 24.2212398749 2.698
21704 53.1088498 -27.7254225 25.5472103522 25.6605326494 24.6964513937 24.6652497382 1.586
21705 53.0877704 -27.7253771 25.1389723764 25.1014506279 25.0882439447 24.8890838153 2.632
21706 53.0596295 -27.725792 25.0281084974 24.8863387259 22.6625240926 22.2522212812 1.6095
21728 53.1773256 -27.7255612 24.4501920716 24.3883329738 24.0805286443 23.9657490621 2.2172
21730 53.0394298 -27.7251634 25.7021963686 25.7766432739 25.4225033556 24.9755326581 2.318
21735 53.0628228 -27.7264618 23.7714144002 23.5003228685 21.5038734086 21.0836812094 1.8744
21737 53.1255901 -27.7265113 24.2576916422 24.1127161143 22.8752221136 22.563465858 1.581
21751 53.010122 -27.7250768 25.5690149545 25.5899321123 24.8330228616 24.484412307 2.259
21762 53.2088689 -27.724954 26.2438458911 26.5031329219 25.2781569264 24.7482227821 2.898
21764 53.1080153 -27.7253179 26.6432648607 26.5855096308 24.1549665336 23.6653343521 1.515
21773 53.1587815 -27.7250068 24.746256263 24.8010646595 24.3370921889 24.1017071246 1.941
21775 53.0658465 -27.7247737 25.5481066788 25.6608239031 25.1794730946 24.6756049514 2.265
21780 53.1679218 -27.7249705 25.8311058828 25.9378244471 24.7249167657 24.204799042 2.362
21786 53.0182278 -27.7253215 23.1763509353 23.1921994126 22.8517590611 22.4883969677 2.2559
21792 53.0719918 -27.7249281 24.7531880713 24.7177520576 23.5421349847 23.2481584067 1.905
21804 53.0381102 -27.7246886 25.3212729577 25.4773084046 25.1193899758 24.4821437426 2.37
21805 53.012541 -27.7247035 25.0617583691 25.0847982705 24.3435452479 24.1157421346 2.206
21819 53.1251338 -27.7246933 24.5335662828 24.5294950344 23.7731228609 23.8851407021 1.535
21831 53.1210062 -27.724698 25.0603854568 25.0443185924 24.2053325298 24.2073019449 1.583
21845 53.008854 -27.7243489 24.8313113983 24.7509343578 23.9946901508 23.7723889552 2.726
21852 53.1888382 -27.725581 23.71941203 23.4646177959 22.0813766349 21.6240940951 1.88
21859 53.1925313 -27.724566 24.2237927152 24.2837721764 24.1524223649 24.1579737246 3.3543
21870 53.0120088 -27.7240204 25.5597867032 25.542626408 24.9554148869 24.7202105357 2.077
21874 53.0021677 -27.7239154 25.8533527584 25.7524017256 25.4629275824 24.6711580597 2.306
21875 53.0114986 -27.7243012 25.2381764222 25.1983947467 24.0933692722 23.9218539375 1.856
21891 53.0203681 -27.7246771 23.324043763 23.3019703489 23.1654780607 23.1056301516 2.449
21897 53.142011 -27.7245651 23.3355641296 23.2898950776 22.5932538108 22.5413385591 1.6016
21899 53.0510664 -27.7240639 25.5596615177 25.4959542388 24.0934224667 23.678525887 1.609
21901 53.1285962 -27.7242996 26.3086273638 26.4940411411 23.5291181495 22.8097922534 1.744
21903 53.0823803 -27.7239926 24.6769876606 24.6762594658 24.3499218593 23.9528740159 2.688
21908 53.0407493 -27.723888 25.5164068438 25.4826358404 24.6176248277 24.5995955373 1.578
21911 53.1806206 -27.7238391 25.3553952756 25.1857922383 24.7196583363 24.4514994479 2.058
21922 53.1745158 -27.7253593 23.498768647 23.3806785165 22.760224399 22.4263435969 2.234
21923 53.1926705 -27.7239803 24.3748793162 24.3259350093 23.7841718783 23.6149578948 2.0257
21924 53.1143596 -27.7239801 25.3734702074 25.6494517994 25.0593995499 24.5953910563 2.614
21937 53.0065886 -27.7241686 23.7935612189 23.8226308357 22.8390006825 22.6010206067 2.726
21938 53.1087908 -27.7236113 24.734585226 24.7066716863 23.8286328664 23.7545330177 1.61
21942 53.1171319 -27.723584 25.6099797286 25.5169025489 24.7302357734 24.6973946497 1.646
21955 53.0274288 -27.7232417 25.5916428261 25.6500883284 25.3391682316 24.9157134737 2.295
21957 53.1215897 -27.723385 25.3331120537 25.4292406742 24.6291623684 24.6264837381 1.601
21976 53.161361 -27.7231139 25.6458789381 25.5959469721 25.3231197391 24.893298528 2.41
21988 53.0584747 -27.7230894 29.0365292076 28.8619884437 25.3179253862 24.302435201 2.142
22004 53.0155505 -27.7230434 25.6058129957 25.4724135103 24.2811362128 23.9284610477 1.96
22050 53.0112254 -27.7226746 26.1630188736 25.9737296577 25.0386703219 24.5360483675 2.189
22052 53.0625602 -27.722684 25.4236866617 25.317785126 24.6482342187 24.296308809 2.215
22054 53.1981415 -27.7226204 25.8377160417 24.4816353131 24.6576223476 24.3128265221 2.059
22063 53.1249651 -27.7229561 25.3721170548 25.1505795958 22.7688701353 22.2740223234 1.6036
22069 53.1020786 -27.7225612 25.9136933327 26.1469043334 24.7767285836 23.5144804068 2.647
22076 53.200634 -27.7223964 25.4107712467 25.8319420194 24.8747262628 24.340462149 3.142
22079 53.1619602 -27.722659 24.0104368021 24.0117104509 23.6437956768 23.3874427031 2.4487
22092 52.996509 -27.7218953 25.8576069816 25.9417897935 24.8885223682 24.8265957966 1.668
22093 53.0246007 -27.7221143 29.2109623253 29.2292531354 25.6440752587 24.4896063885 2.345
22097 53.1267373 -27.7224432 26.3453529074 25.9821720784 24.3746926947 23.7197154637 1.697
22098 53.0377417 -27.7222111 25.2427851735 25.3082221644 24.5346001199 24.338499404 1.976
22123 53.1228269 -27.7228044 24.1669428542 24.0589657438 22.4478927587 22.0498180002 1.6094
22129 53.0485422 -27.7218609 25.1589040785 25.1237380103 24.2637657766 24.209712425 1.54
22135 53.0759444 -27.7218399 25.7920202856 25.9871341152 25.077120569 24.9074934644 1.914
22148 53.030513 -27.7219322 25.4007335122 25.6803221951 24.9188252737 24.5352567573 2.273
22162 53.0997459 -27.7215037 25.954234267 25.8534380735 25.3408697051 24.8582625779 2.28
22188 53.1749783 -27.7213946 25.1794378164 25.0982738063 24.5273954582 24.2570397822 2.57
22200 53.0542486 -27.7216487 26.7059958007 26.0627332604 24.0721336708 23.329852884 1.86
22210 53.0162076 -27.7212144 24.5823226915 24.5599235386 24.4024744445 24.3542405769 2.8517
22211 52.9988126 -27.7209744 26.8418231794 27.2197345647 25.7783322693 24.5565213751 3.028
22229 53.1889236 -27.7209071 25.8674946466 25.5993589894 24.6851711673 24.6810505264 1.688
22231 53.1943401 -27.7211671 25.3086869921 25.3812890439 24.5441614336 24.1926773851 2.162
22236 53.10911 -27.7214939 23.851212309 23.7612865935 23.0914623526 23.2251324458 1.9858
22244 53.0952713 -27.720907 24.6015143208 24.4645126062 23.7671021361 23.7880334335 1.579
22270 53.065099 -27.7204067 26.2449465904 26.4116964396 25.5926695173 24.9791553502 2.344
22272 53.1882186 -27.7205167 25.8768091123 25.6845720303 24.9377139604 24.9224192197 1.681
22276 53.0806431 -27.7208082 25.3868604071 25.362858983 24.3672473377 23.7677267382 2.964
22281 53.0972767 -27.7203525 27.0593235538 28.1304846562 25.5396139314 24.6291347419 3.003
22285 53.1237359 -27.7214293 24.8762994537 24.7806064087 23.5570817202 23.2995882437 1.51
22320 53.1160761 -27.7204386 25.0144738907 24.8873841695 23.1125421374 22.7963984749 1.6086
22321 53.0661465 -27.7203657 25.2732612657 25.2247164731 24.3313587226 23.8461378467 2.557
22342 53.1788291 -27.7200803 24.5933884619 24.4568299719 24.3089918905 24.2000065482 2.9301
22351 53.0793831 -27.7208724 24.6055367467 24.4271274418 23.4940520511 22.9746845532 2.4065
22360 53.0877696 -27.7199473 26.1518604869 25.533907284 24.4977286733 23.7602742164 2.251
22366 53.1099463 -27.7199174 24.9934768782 25.2061622878 24.3179392492 24.3519909878 1.637
22367 53.1757025 -27.7197368 25.6086798348 25.4796501868 25.2279837641 24.8055554266 2.319
22374 53.1857552 -27.7201762 26.6312485613 25.9405944013 24.2174981941 23.2580673718 2.265
22376 53.0656809 -27.7203816 23.3803488112 23.3878490846 22.9061362746 23.0423159139 1.727
22383 53.1787478 -27.7196872 25.5515055692 25.5038398527 25.4266550113 24.7212556312 2.33
22394 53.0598995 -27.7195504 24.7116748189 24.723188933 24.6533070221 24.3057354166 2.593
22430 53.0145331 -27.7189808 25.9582167447 26.1170642384 25.610131834 24.9566267263 2.329
22435 53.0578649 -27.7200877 23.1747742836 23.1174686286 22.2378899118 21.9605880708 1.898
22440 53.1882542 -27.7194001 24.3006482962 24.3146161024 23.8020201064 23.4022926838 2.4807
22455 53.1429413 -27.7193507 24.2621292437 24.2377749165 24.169429472 23.8946604717 2.561
22464 53.0817043 -27.7186808 26.2066347521 25.8872124878 24.9842009462 24.657674707 1.893
22467 53.1819515 -27.7189167 24.6417823046 24.6643778911 24.4276692206 23.7860960511 2.123
22474 53.087021 -27.7185973 26.5257506051 26.5897827174 25.0766904473 24.7475210606 1.923
22497 53.1452502 -27.7184637 26.0248520807 25.7763987098 25.3447858483 24.8805343813 2.227
22507 52.9994792 -27.7188102 24.3494930662 24.2950239287 23.2228663743 22.8682062001 2.176
22522 53.1122489 -27.7187183 24.7101762654 24.7084008442 23.9188050936 23.8716343474 1.608
22539 53.1873668 -27.7191868 24.397685177 24.2869354303 22.5906435851 21.7842128999 2.34
22545 53.1728056 -27.7180718 25.8919756867 25.761776515 25.8615737303 24.9732574574 2.725
22548 53.0135752 -27.7201818 24.4410592337 24.0830252768 22.7597646641 22.1511904729 2.225
22549 53.1253127 -27.7185316 24.3710574588 24.3552424428 23.9969635572 23.448373755 2.82
22554 53.1239391 -27.7185039 25.5219639729 25.0518297504 23.7130045953 23.1557190624 1.519
22562 53.1291357 -27.7182978 24.6885687602 24.6778430251 23.7496157816 23.6141565518 1.8338
22568 53.074323 -27.7181953 25.7295558595 25.6701910603 25.3100906282 24.8155918206 2.315
22569 53.1305149 -27.7179579 24.9828961357 24.9006197268 24.9203081066 24.5770657441 1.7926
22573 53.0406824 -27.7181703 25.1669580332 25.2079680097 24.6047053033 24.0933031071 2.821
22582 53.1738348 -27.7178976 25.7102883515 25.6795614486 25.3829344759 24.9514328212 2.165
22583 53.1283448 -27.7184144 24.9542932748 24.6640464654 22.7650004227 22.2580995897 1.666
22584 53.0065342 -27.7176842 26.0500977443 26.0650356343 25.5230672012 24.9149528142 3.097
22586 53.0142569 -27.7177889 25.0578845161 25.0847821042 24.6597799014 24.2616171019 1.959
22588 53.040566 -27.7179562 25.2326679156 25.4080723667 24.7188501824 24.3732210223 2.295
22592 53.130815 -27.7177135 24.4553622366 24.3533945802 24.1792998754 24.1236590917 1.8663
22595 53.0466676 -27.7177396 27.5783605294 27.2738134948 25.4182532212 24.6438030282 2.128
22596 53.0086105 -27.7175452 25.1369723833 25.1919378071 24.9189362772 24.9103036468 2.557
22598 53.1279371 -27.7188866 24.9327613078 24.475438288 22.1498207156 21.5989846201 1.72
22602 53.1653218 -27.7185377 23.105452561 23.0307043328 22.593318984 22.3594993726 1.9646
22603 53.1070159 -27.7182256 25.2426206386 25.3051283883 23.2761603128 22.3980522324 2.291
22604 53.0958518 -27.7179265 25.8497232393 25.7954118746 24.6074702342 23.99378425 2.257
22608 53.0935692 -27.7177291 24.3257469709 24.3302624507 23.8625232504 23.4176479512 2.368
22610 53.0620215 -27.7176398 25.6018964256 25.6798354797 25.3756150974 24.8104113417 3.19
22611 53.0586036 -27.7177039 24.237742314 24.2919071507 23.9338152645 23.5074163758 3.1498
22613 53.1160348 -27.7182855 23.8683181201 23.8463961744 22.9871274298 22.8152915213 1.612
22623 53.1536696 -27.7177364 25.0614956732 25.0015293173 23.9681475639 23.798731495 2.4488
22624 52.9990368 -27.7172795 25.5452420227 25.7587047315 25.1570778523 24.6821969284 1.89
22638 53.0386851 -27.7172344 25.524108554 25.5186127835 25.2717968617 24.9140462513 3.257
22642 53.0522692 -27.7183275 25.5405925618 25.4712036116 23.7402036747 23.2028303152 1.794
22644 53.1348649 -27.7173106 25.9069709574 25.7744014616 24.9378918645 24.5801063507 2.15
22649 53.1539981 -27.7175581 24.3376590804 24.2934269832 23.8888311317 23.4427442055 2.493
22658 53.1384786 -27.7172156 25.4159654862 25.697797509 25.2441734946 24.9428141266 2.251
22661 53.185347 -27.7173243 26.8348810565 28.7087811955 24.864363034 23.8855263227 2.3
22666 53.1280055 -27.7173485 25.1458458738 25.0936351294 24.7006764106 24.206168519 2.704
22671 53.0963901 -27.7170665 25.6268830069 25.7317538076 25.155596302 24.6367222782 2.296
22700 53.1086446 -27.7168434 25.7288007927 25.6010898348 24.4555777425 24.3618046138 1.664
22702 53.0408236 -27.7190648 23.0939400367 23.0183187205 22.5961316722 22.1935679004 2.3021
22704 53.0630676 -27.7169201 25.9412275106 25.9764532035 25.3977747068 24.9735580129 2.037
22711 53.0437577 -27.7191636 22.3015228643 22.342497372 20.8845077308 20.5330958877 3.155
22725 53.0154911 -27.7167773 25.3844929186 25.3987629579 25.1124890375 24.7084305632 2.607
22734 53.1204458 -27.7177 23.7326485366 23.5652190782 22.4937384856 22.1906065839 1.6019
22735 53.0204331 -27.7165488 25.4190271358 25.5123726268 25.3029007818 24.9340888133 2.283
22743 53.0083168 -27.7165512 24.8237497952 24.900090468 24.6551142359 24.4044683051 2.455
22747 53.0337465 -27.7165691 24.8367162998 25.0652776531 24.5875561289 24.3735853946 2.077
22752 53.0190948 -27.7168619 25.8975046125 26.079195727 23.8607939451 23.2738280082 1.655
22753 53.1998998 -27.716559 25.0810347935 25.1853168473 24.96407384 24.4111010912 3.148
22758 53.1275495 -27.716401 26.3476059661 26.3048909151 25.0241049741 24.8206881203 1.698
22760 53.1369972 -27.7165354 25.7923676537 25.579081576 25.0691684608 24.4571146886 2.566
22768 53.0299987 -27.7164292 25.0626165297 25.1134712559 24.6524599072 24.364455949 2.29
22791 53.1218523 -27.7163892 25.1470093949 25.1292515479 24.5485465977 23.9815665476 2.5769
22794 53.1579364 -27.7162763 25.4308848608 25.2644127606 24.4085832456 23.9842067673 2.192
22797 53.0031755 -27.7161199 25.5416262448 25.4215505839 24.5566923236 24.0792818373 2.186
22805 53.0645122 -27.7159825 25.1235738066 25.1013652667 24.4595859716 24.5750642858 1.715
22808 53.0678253 -27.7159336 25.4449754142 25.5632826981 25.2163154211 24.8705245023 2.339
22816 53.1150581 -27.7165351 25.0776150984 25.2498311699 24.1061390787 23.9420927932 1.548
22849 53.0705375 -27.6956544 24.3421575856 24.3874497959 23.5163165252 23.5535407145 1.628
22851 53.0715544 -27.7007234 25.7980716734 25.7963890761 24.2353590597 23.6527247408 2.144
22858 53.0136697 -27.7037837 24.4122281982 24.4605480418 23.8144418827 23.5926999715 2.015
22859 53.0128468 -27.7057303 26.5462810486 26.0608249582 23.7530526622 22.792496126 2.127
22865 53.0746469 -27.7048909 24.7047493204 24.6914997579 24.1689397599 24.0432155844 1.748
22876 53.0669836 -27.7077767 25.3983701391 25.3847443525 24.5032897678 24.2277485232 2.097
22877 53.0767822 -27.7056385 25.2878863217 25.3126759954 25.1671498597 24.8260224326 2.604
22878 53.1536826 -27.7071838 24.3752526555 24.3708698178 23.3802075396 23.0242636315 2.1375
22883 53.1421625 -27.7074285 25.4173217377 24.9401761438 23.0411486594 22.429858831 1.923
22904 53.150771 -27.706322 26.7889515244 26.1861492349 25.1313554729 24.424799284 2.069
22908 53.1014834 -27.706798 25.6563921191 25.7047057644 24.4647829056 24.0565551189 2.065
22915 53.0208177 -27.7066669 23.9600621479 23.9674206406 23.5713784151 23.3033231587 2.56
22917 53.0315484 -27.7072734 23.2356565892 23.2305692934 22.76829569 22.5329218133 2.0453
22924 53.0551685 -27.7081429 24.9888142075 25.0448077505 24.8551780496 24.2252933166 2.991
22937 53.0666036 -27.7071877 24.7945536905 24.7601620221 24.4517755507 24.3972628498 2.163
22951 53.1260147 -27.7060545 25.5126171345 25.4599818592 24.5712053646 24.6026813234 1.586
22959 53.0062778 -27.7082364 27.1301744106 26.5267006673 24.6755029271 23.9238487219 2.178
22971 53.0586474 -27.7083937 23.8443622156 23.9280041687 23.3799183265 23.1714835144 2.0263
22975 53.0436596 -27.7069382 24.7428859354 24.7443807294 24.4352133233 23.9699583193 2.439
23005 53.0552912 -27.7086702 25.9395495116 26.1110818838 25.2247017612 24.9427375319 1.858
23030 53.13065 -27.7078874 25.5305337088 25.2160307862 23.7600928523 23.351208958 1.597
23035 53.0875163 -27.7077893 24.9594173723 25.0980053992 24.7423126508 24.1537026189 3.148
23037 53.0014863 -27.7084899 24.5808520814 24.6593209531 24.7040182102 24.3682612835 2.96
23038 53.1511804 -27.7076914 25.9996543557 26.0694468633 25.4375626844 24.9746325223 2.24
23040 53.0208115 -27.7087883 25.5744324321 25.5568161919 24.7498270649 24.6089064472 1.745
