#ID ICD_VJ ICD_VJ_ERR ston_V PR alpha_VJ
24991 0.0294461894716 0.000338588508875 78.1918965645 16 1.91498296122
21566 0.0672718264044 0.00212833013826 30.5575892893 10 1.53425258897
377 0.135482476977 0.000918877539368 104.695014803 9 0.704434331602
1759 0.0957213458375 0.0107370044002 15.9620930675 14 2.32243275568
502 0.119839429246 0.00247369181102 39.6901385988 9 3.14229199354
2325 0.0346343167266 0.00799930702714 12.3654333481 10 3.61506399435
12912 0.0257639436287 0.00114883465151 33.2803248511 8 1.67989192954
4312 0.0633341527721 0.00321135419895 38.3562319774 15 2.73210058076
11442 0.0663567936369 0.00467182029208 28.1466858645 10 1.80219230215
3877 0.0832082507498 0.00403000269861 23.9375768272 16 4.5307914305
355 -0.0220272884939 0.0117016025431 18.3016120462 8 1.39319068208
4837 0.00968457083116 0.00127330023294 21.9564793998 6 3.52425254903
2211 0.0413110338617 0.00774335961598 20.9151780609 12 2.0513561733
4043 0.135977079857 0.00298966733222 21.7554045594 12 3.97669204477
14156 0.0128685028561 0.00278457235451 21.7184077138 12 1.77178597466
14686 0.0317743357203 0.0105937121382 5.76862141801 7 27.37681803
17561 0.0122724050627 0.0041006790368 18.6054403816 8 1.14170411044
3821 0.879072793834 0.021215166526 6.99575065761 19 0.982912595004
3261 0.050474078921 0.0012188577614 44.1948173969 8 2.34764835534
4274 0.363612043224 0.0348992140894 2.54790165112 6 8.72632172867
17845 0.223860287972 0.0187169459475 4.06767831804 8 11.781058895
3169 0.0315186184307 0.00411842383201 40.8075352245 17 1.03855134552
8332 0.0633173483585 0.00272831609603 27.4575503643 8 2.2781620964
2792 0.0200334477948 0.00167650876756 53.6821161693 11 1.93272486619
23618 0.0319336447756 0.000459777534368 46.8031906468 10 1.86015658074
1883 0.0325893789227 0.000166641528425 172.896450035 7 1.72602144816
26712 0.113159899121 0.00734367661728 10.4602113906 13 39.7959161216
9550 0.297738390227 0.0192307019912 7.57652380004 12 1.2919226371
14329 0.00811357431376 0.0005742233804 62.8279203879 11 1.19127615168
24975 0.0174383359092 0.00360044144445 19.7379411257 7 1.54322722539
7221 0.0331193552542 0.00156181998669 26.3071937909 9 2.37941819679
6669 0.0415340192168 0.00587049312023 26.2477095448 6 1.63433228469
16985 0.0424657053853 0.000387556697215 32.1662455922 8 3.81719089043
18462 0.190973203459 0.00010919388232 185.200473 5 1.05591708026
9623 0.00665010191711 5.78700252113e-05 232.189851834 7 1.07273469347
15060 0.0418414801229 0.0076924481273 23.1342853722 13 4.65232436671
3831 0.00819022429108 0.00538916876735 16.7260171884 9 1.82096455314
25640 0.085275798854 0.000717750137465 37.555936392 6 1.1817022049
15133 0.0644501488629 0.00736962446853 12.1883892716 11 1.96092238755
17515 0.0227790375536 0.0039486815041 23.2093774537 8 2.01237636327
14704 0.0167002036297 0.000487808614656 56.847891343 13 2.07038877211
6858 0.0254972312206 0.00130792044301 25.4848710141 6 1.50238231494
10475 0.0221521086594 0.000946220713114 20.2830672409 7 2.74552858091
10349 0.0145650692446 0.00123369889139 23.8323039287 7 2.22207933905
5366 0.646383874893 0.0181291115982 3.30874605385 11 4.60023259259
12867 0.00769718585826 0.00179809981003 24.2005742758 6 2.0343098667
11228 0.241688769072 0.0250650735263 4.60349921645 11 4.30522514136
4667 0.106493386529 0.00356064169231 13.2164851362 10 6.15353701254
25025 0.27365857067 0.00075870136694 36.4753435913 15 5.50867520808
21587 0.252016279729 0.00569263579615 10.1142141288 17 3.87171630794
14409 0.427250152813 0.0118792567525 6.56489532401 13 7.81093305821
2210 0.0183355827286 0.00208583476917 59.0533158491 6 1.64778947757
3808 0.00542296662851 0.00273045368035 27.7264380497 11 1.97413354534
6300 0.0379608737215 0.000136448641234 183.667857411 7 0.905226258464
7557 0.0243929293477 0.00237027432366 25.7616012247 13 1.78499966489
25478 0.0226067825169 0.000634161556265 54.2533424239 13 1.71065787102
26558 0.982438415888 0.0173729645757 2.82452874714 14 0.420992470996
11388 0.0348065196029 0.00120783835899 106.728430022 9 2.07233004842
10495 0.0115831202689 0.0048490927097 25.3428612195 9 1.81050928867
4684 0.0350563592901 0.00301882251201 38.2445463955 14 2.09481493268
15218 0.0233999424952 0.000190743176293 115.512804712 12 1.66085946783
23145 0.10634124503 0.00786767756369 8.36008728599 8 3.5676363431
23647 0.0660842265451 0.00362624110441 18.2503510203 10 1.82180023315
6549 0.0269669405 0.000491596297386 60.0657155654 6 1.15244164136
7280 0.198729505055 0.000601002437081 52.4701029489 12 1.12202574548
17858 0.118267924135 0.0202987402382 10.0607862518 13 1.70576715366
15940 0.240139269947 0.00527639664895 14.5644811226 18 2.20330247927
21891 0.00689587094823 0.000802882995123 67.3420803159 20 1.30779284511
17856 0.0299426504836 0.00382940411087 23.7093476426 10 1.19516387223
3964 0.0207008795579 0.000258986556042 107.809072774 6 1.28091348409
3162 0.103960870479 0.00960674209316 22.1452351318 10 1.5813606194
2658 0.109791180539 0.0030483194137 14.4125009725 6 25.0706522869
7946 0.0389127564685 0.00176446974412 14.6726172223 7 6.2495875729
23403 0.0103369838874 0.00654404937316 19.1341609786 9 1.28482698189
12596 0.041910819833 0.000852072784123 42.685583789 8 1.85477637424
8156 0.718620797662 0.0108256846455 4.04696306642 7 5.04744370378
21050 0.0321847361858 0.00363058814912 13.3079513431 8 3.30727256314
21090 0.00960230022962 0.00562613021822 19.8813313235 11 1.53191375952
24618 0.407759762191 0.00349114643104 22.2094037762 17 2.51932075613
7129 0.0182270905745 0.000510438470301 68.0046243718 7 1.48493531771
11734 0.0573582371347 0.00889707606208 9.51908896306 8 2.2043763971
22374 0.435032741864 0.013981982896 6.15034313315 11 6.66699573551
26222 0.0378329222389 4.20386064401e-05 185.232596029 13 1.55845693573
14875 0.699854644292 0.0134944595723 1.97766278027 13 3.95504536027
14052 0.107801655365 0.00327545956721 19.7417588904 6 1.90181690289
4820 0.029062625139 0.000329158345947 64.0129096559 13 2.72497417038
6559 0.0683256609564 0.00222974070498 37.3308817818 8 1.13339367023
4526 0.0451596683582 0.000101875329901 68.6715365092 7 9.73711037656
6251 0.0166361304559 0.00235782590923 38.9954943314 9 1.26765365435
9487 0.043108327918 0.000788314324921 47.3157784956 7 1.2242530136
2101 0.0415370091489 0.0134902736842 23.5472263024 6 1.67540434298
14524 0.0626771732505 0.000207941110712 180.124973022 9 2.49320627008
24624 0.168307231821 5.86743513074e-05 88.1383585003 5 3.25622109959
15788 0.140618251458 0.00947487793175 8.55448145667 9 3.83291755516
2364 0.0160405361598 0.0016408897151 35.9986897627 7 1.75896728415
23416 0.0539222659661 0.000640530720944 37.8991443651 7 2.92624377689
19494 0.0205502244938 0.00221848761824 34.4039586473 9 1.43699191798
4235 0.114107244676 0.00263095555075 59.3754734837 10 2.1852572615
13703 0.0304077754544 0.00529061645314 18.3150632986 9 1.29728242374
3175 0.232666859997 0.00381731618164 50.8074785326 7 1.63906662893
16303 0.6611897448 0.0142598995037 1.60912884022 11 5.14899115638
710 0.0319097129287 0.00173216714907 56.9614148013 8 2.41508552564
2938 0.0224572662798 0.00447484138484 34.5974826726 7 1.15631004104
18105 0.0148739190768 0.00631358921962 18.4047126151 7 1.40842934629
4049 0.615204395402 0.00240453009186 22.0510695415 28 4.10736253035
594 0.0738030299472 0.00785874660452 23.0063840847 14 2.53849715843
9139 0.0251725781586 0.00126950655605 123.667385652 9 2.00747588584
4117 0.0417733984967 0.00115215049451 42.7568329987 13 2.74664303563
20455 0.0269992815445 0.00402106210274 26.8411416658 10 1.71512811589
22595 0.545841553327 0.0324824266487 1.14202399624 12 2.13389037354
8681 0.0562829474079 0.00130822296098 33.6432504465 8 1.437487652
21564 0.0246778946805 0.000604138390591 34.559182572 7 3.6483833318
13839 0.0931922825099 0.00544379736356 10.7016302629 8 9.09693860369
20242 0.0309512532865 0.000616399049116 35.7360356832 7 2.58868249013
11143 0.0388464477886 0.000270501980865 68.1738879113 8 1.94354672065
8649 0.0302907881184 0.000330926887539 80.8566507035 7 1.36832883624
19167 0.0906270824304 0.00253783163672 12.9805954764 8 2.54757161172
874 0.0484824342579 0.00555739638899 45.0799277287 7 1.62840713266
8729 0.0857036160089 0.0118741593432 15.3874450345 10 1.57384345372
12523 0.172637393516 0.00543549615637 16.411319305 10 2.12488550241
2218 0.010090220011 0.00241782951453 50.918777383 8 1.85341655878
26572 0.204909022353 0.00289049320338 27.1055748444 10 1.28624711109
23736 0.183178160393 0.0185825049954 11.1080751786 14 1.83135845358
17963 0.124564050469 0.00388510105819 19.1126551598 12 1.25013789734
14586 0.0582856430962 0.000193793172033 138.855839041 9 1.44261895602
20198 0.0153023807074 0.00912752102757 18.3542323657 12 1.09767057843
8017 0.015034209934 0.000499477383597 92.1069315313 16 1.41218330598
19683 0.0856730962894 0.006377485294 15.999174058 10 1.99563251045
23689 0.00733778189154 0.0210262746946 9.19436221396 12 2.05057999172
21588 0.0223207826554 0.0030544383518 23.5060694957 8 1.97373241684
3844 -0.0042025179259 0.00594594545873 29.6808199855 6 1.17293968625
16586 0.0461503049678 0.000905741351657 53.5777397506 18 1.88845617691
26774 0.0394583052361 0.00042718675599 62.1640089363 6 1.1052560627
22603 0.14162797399 0.00681322010566 11.9815521111 13 7.33294984537
23914 0.0311266881917 0.0017195596113 32.339877024 13 2.63539066349
9943 0.0262580915564 0.00652009935769 10.246465773 10 3.41435805808
24146 0.0702119000683 0.00315764820177 31.3754891155 13 2.93262141771
6752 0.0254197472216 0.000261293565559 53.5513278278 14 14.706913381
7611 0.661726873476 0.034015314518 4.45022447192 10 2.8751916547
15381 0.404462871205 0.00568014698106 20.3144018098 18 2.21965827151
11429 0.0240915303179 0.00339955061886 15.0276465077 7 3.06669144918
26001 0.0925124421765 0.0084927316999 16.1097116566 15 1.19992015971
23786 0.102061731676 0.00369226286549 14.9375250553 5 1.94488869205
20229 0.00362368050113 0.000748288024967 33.626215185 7 1.94126593505
382 0.0380364089019 0.00478159767576 30.6644988731 9 1.86606488077
23364 0.0174287862533 0.00105024277106 30.4267012069 8 2.1629263322
6343 1.00000130981 0.0260680996039 -1.28960936117e-15 19 0.0575365161768
10528 0.0305497022042 0.00657306166918 103.688577704 11 0.90615093574
21805 0.0131421483594 0.00210675536436 30.0344350937 10 1.94577964768
2365 0.0128281152636 0.00152803665004 72.3219346211 7 1.02564142042
26596 0.634452665315 0.00283913683933 15.8564598821 27 3.21933275341
18296 0.0249282635537 0.00318573926043 24.3582593849 9 1.2334205087
18913 0.0384328747984 0.0029886176273 16.6973173024 8 2.25866386747
15518 0.0173752000953 0.000177400305551 80.0246852632 10 8.24058575865
17521 0.061650642144 0.00557829118465 17.5139048748 9 1.38025619575
5249 0.00162038611019 0.00624915556028 17.2020430784 8 1.46760909799
11218 0.0950854586433 0.00175975922924 23.2472578293 9 3.16350186532
23202 0.0163566714047 0.000896738506217 42.3559645934 8 1.66787146056
8387 0.0196241014704 0.000497194908863 47.2196771162 8 1.49338288234
9007 0.0144220736022 0.000699815512318 33.5593411866 11 2.47248513776
1314 0.0126483995172 0.00122731283669 72.1192012882 13 2.04150538698
15778 0.0109197853725 0.0006226721787 64.6226012223 9 1.40700719575
4264 0.0420423045105 0.027957888853 14.3520589958 19 0.882656952575
21792 0.0602086604039 0.00155554045739 28.4128785486 13 3.4316836426
15497 0.199120088888 0.00274508507327 32.0200445146 9 1.72628847389
26654 0.0630134949183 0.000573576323656 67.3128903789 11 1.45658321162
16362 0.179539147218 0.0186666988701 9.24000011062 13 1.57125577673
6172 0.0448506066353 0.0175096732757 12.8440282749 11 1.14421719866
12497 0.244694745757 0.00976795532874 7.73084387258 14 4.41945855561
3949 0.651690065319 0.0441008485861 3.27706198756 9 1.13920118751
18029 0.0519635225027 0.00189025884229 21.6901907649 15 4.10173157579
3050 0.300445732664 0.0188031834191 4.74997062855 8 6.53380626697
9057 0.0516939680615 0.00586467513899 14.3381294 8 1.74441592671
17010 0.0876716299004 0.0011145565963 30.2827164024 8 2.03324088508
976 0.0025383243121 0.013663521669 35.3318066309 13 1.53334978941
23071 0.0158304521206 0.002107726375 23.8100316321 7 1.97532120119
8108 0.0109568592543 0.000937085990343 61.8228995271 6 0.916706333382
13811 0.031940937589 0.00302063045323 92.6662282964 9 1.60086208119
5384 0.022445205102 0.00231503071514 23.6372093384 7 2.41023433607
11992 0.15364332318 0.0171276723571 9.04145195687 13 1.62228731236
26736 0.210327218061 0.000887532308833 33.7719745623 18 2.96621411633
7084 0.11086626661 0.0164789863917 15.5094439151 16 1.00368462628
18980 0.0643374737865 0.000698387049816 63.1521418191 14 1.59169769163
26009 0.0326953702647 0.00156476782224 16.4651155116 6 4.64368506193
19883 0.659283067002 0.0405315387991 4.87828842429 12 1.45818115134
4956 0.485439961586 0.00540302748038 37.1144437523 26 3.63871167288
25759 0.0609470784664 0.001686000533 29.3879695288 13 1.61658290921
25634 0.0319969050948 0.0049287874264 16.3245348936 14 3.5565815367
19700 0.238741145366 0.00162612186772 27.8052185956 15 3.50275020888
15242 0.120877755755 0.00330895587872 26.376888622 12 1.90546785614
646 0.0478750352899 0.00787696441036 18.3944483591 9 2.55586627721
22367 0.0194421311974 0.00237112802028 27.7291140707 8 1.34178877041
3680 0.0307443448454 0.0031021033349 24.8403275144 7 1.66372659236
16056 0.0371792508648 0.00442128397159 11.5680532466 9 38.9388627404
22752 0.179373514416 0.0160143280574 7.0682328445 10 7.07775557439
9864 0.0302963151189 0.000573292650151 64.0425740669 7 2.14837501237
2322 0.0117092102071 0.000586574540719 88.2373322029 7 1.62819179784
21140 0.0191712336255 0.00138742860578 37.9102729395 11 1.58034340369
5228 0.0373464825515 0.00344682365954 16.8400918054 6 2.77485931935
2522 0.0043777340985 0.00595041222603 14.2635987788 6 3.53626697246
8118 0.16712731683 0.00494070059831 8.88899430862 12 2.91251172466
23279 0.128730477381 0.0389591178059 5.68204641845 13 2.3369722453
11664 0.0558051991108 0.00312623500378 13.0505503411 8 6.60536265204
5673 0.0271552590422 0.00170345129658 28.7630932006 8 2.00340784998
4469 0.0337517512348 0.00297777120334 22.5595391489 7 2.4623322154
22768 0.0260007434768 0.00171319850039 32.3233765725 8 1.36588618679
25952 0.0571418790751 0.00032772267018 37.082316783 7 5.47281595538
9553 0.0427270093833 0.0130621024608 4.79092579863 7 7.43229886745
23381 0.0719468195197 0.00347521616449 29.9864185614 14 1.69732185886
4140 0.0358205159325 0.000689832965769 55.1797882819 12 3.24111968844
7166 0.0174145695824 0.00244512687991 32.6175298235 9 1.47277096003
4654 0.0111755849693 0.00167414243222 33.9084711456 7 1.66416946328
26074 0.0248926629998 0.000504346345405 70.3825340436 11 1.48170384403
3737 0.0282407092404 0.0011085427407 65.3439127603 8 1.86384467224
24219 0.0750567482888 0.00123375632076 30.4614809466 8 2.53099542362
23453 0.259291736638 0.0227776368769 5.38224367444 16 2.60303172742
12480 0.177362939999 0.00839239744443 31.2700932963 6 0.873256111284
2389 0.0291984901533 0.0113161478322 16.1884613803 8 1.72716967815
1686 0.104960965301 0.075068622293 8.76312815397 6 1.49028046463
6649 0.0108462082474 0.00190774304089 28.071237336 9 1.27841742072
15058 0.0244527512574 0.00234270051734 38.4861111933 9 1.8921130921
17937 0.0323393175807 0.000366300072295 78.6376647316 12 0.921218055017
16579 0.0222011471096 0.000923774590142 46.1321864866 12 1.79834950581
3144 0.0166614700159 0.00242226126725 26.275689958 6 2.65893671482
15517 0.211257435227 2.47211478751e-05 314.950918331 18 3.56486468375
6377 0.807659523978 0.00806743895914 5.88725268124 17 2.68993411458
7552 0.0356305501805 0.00130498123491 62.5626320036 16 1.29766029055
12187 0.0305178575822 0.0145771809541 7.51498521718 7 16.7358340083
14378 0.00740205771528 0.000168822129661 123.587573328 6 1.78185104881
13073 0.019756509239 7.81349281282e-05 196.282292421 7 1.27334371849
15586 0.995024858384 0.0031152245345 1.1406777593 22 0.409163562926
6139 0.0768662244642 0.00178059590084 36.7920521272 13 2.63990545018
21364 0.0416575169746 0.0017917168855 26.0999050317 10 2.04017255834
12344 0.628268734887 0.025236996621 1.59687898871 6 9.18513116596
26113 0.108904183276 0.00241086611205 22.5051876577 14 5.01284987052
1458 0.0280016101866 0.00357317736691 27.3180843098 11 1.92048569212
22951 0.0211855800485 0.00140873481857 28.1378280308 7 2.56136776546
19592 0.017711301488 0.00179207867918 47.4858679397 9 0.779814421541
7790 0.0938287874617 0.029455197871 4.1949689073 6 10.1953330503
15961 0.0195719052285 0.00219931097666 25.0234240831 6 1.21926195372
5555 0.0468642427102 0.00261944674017 18.1550425988 7 2.4505223265
22849 0.0339537257109 0.000196063859132 67.7169515956 7 2.53522031988
22859 0.992776802343 0.000796303059035 2.57770944463 10 -1.58714596236
9885 0.045745492314 0.000659637954367 37.8029277876 7 1.84550250662
7662 0.0108898848594 0.00247973232723 27.9521082879 9 1.64868410746
23680 0.0385191038486 0.00124730407886 25.159968842 8 3.4625639519
12550 0.0267517932107 0.000397410880118 48.0653538727 7 1.73750314079
16490 0.0146022008738 0.000151148707589 109.054780567 7 1.22183243235
13788 0.0403572741623 0.000199342647354 124.174402779 12 1.32120385719
4230 0.0277292056995 0.00195882104355 49.4169616612 8 1.91886490196
1125 0.0257966861914 0.00387441073222 61.2934366384 8 1.4634126851
18783 0.797135348753 0.0186489095514 6.5814030144 13 1.35316209592
118 0.0556800440846 0.00549819127905 32.6122402224 6 1.34117952228
8480 0.0163506265585 0.000219999871873 103.769845454 7 1.11205308921
22608 0.079166451462 0.00052328536908 73.7272416053 8 1.47850288702
25870 0.040796817776 0.00011034907956 111.471021521 6 1.44657634202
14908 0.0430367120953 0.000450000970549 78.1090810545 9 1.25932229835
14949 0.0310210500008 8.87828813199e-05 134.919293669 6 0.901398641748
19298 0.0546861954272 0.000685832532466 27.5523230376 6 5.05626296636
16958 0.230117921955 0.0129657429833 6.70864890451 7 17.4493194551
583 0.71509899816 0.18101428334 5.95531815915 11 0.585943689153
672 0.0404504291477 0.00478689464844 44.1119092227 8 1.49946943347
2900 0.0466207145377 0.00439387610353 20.5611912882 7 2.63087552105
687 0.14839464796 0.031727875905 11.6471457423 14 1.9004998655
3565 0.269554805735 0.0238292236335 9.23443905186 18 1.51312308769
1747 0.123969126674 0.0193561329411 22.6819485452 9 1.1501760766
26142 0.0227452194564 0.00433350139021 14.9259140254 11 2.22578563254
10590 0.0451606706281 0.000599996318582 45.874816689 7 1.75956271596
17905 0.0310265163813 0.00925539202269 21.3256024007 12 0.995919920966
777 0.0485861879955 0.00281505844394 47.6137624848 10 1.85679431827
3470 0.01897757626 0.00195595617863 42.7034037531 11 2.16510860028
23650 0.02038149152 0.00412013269116 14.0492092691 8 3.13257962592
12999 0.0844492224221 0.00087804943533 126.334825398 8 2.14113564928
16146 0.0778414830918 0.00200805001606 31.6713467298 12 2.41609150368
372 0.194988381149 0.00474713199395 31.5787305422 22 1.94901119638
4440 0.0258242461119 0.0146883229806 19.6420004701 11 1.17901020678
13725 0.0169691288695 0.00152879323804 25.3052916278 7 1.89644520092
7091 0.044739703122 0.00144897797501 35.8830526205 5 0.940161101545
2821 0.0805404841525 0.0133819624903 37.3897143626 15 1.07375171849
16444 0.00990460400169 0.000192114216064 239.659894234 6 1.1613244575
18967 0.0358165215365 0.00158163163893 25.4880800094 13 3.23383577741
1757 0.0415130209127 0.0063315659839 37.7594774424 14 1.42173797144
13654 0.0361856656438 0.00164364559 43.5480700447 12 1.82825114418
9626 0.142424904421 0.0134468249403 16.340991917 15 1.59131794948
16052 0.0429428536318 0.000791966409803 33.3336502652 6 1.52879924677
467 0.137007495668 0.00859940879962 30.6785653132 9 1.00048519495
16856 0.342901307797 0.0156310589523 6.17846711886 17 5.08284115865
3327 0.0433390482037 0.00439147844051 22.9287543598 9 1.90968345426
24964 0.0528780177882 0.00155138568065 24.2998933914 16 8.37678469096
26130 0.043125730936 0.001825105118 23.3246436486 19 2.6060995607
25966 0.0280642176373 0.000542189353865 35.6862228102 7 2.84528970291
7311 0.0729845026202 0.00486348242608 19.3190041718 9 1.9037396499
1699 0.449289959485 0.115837098632 7.67513395712 13 1.62357755423
31761 0.764128980311 0.0547518781499 5.54842415509 20 1.02530251096
19741 0.0468525927716 0.000313315116169 47.0075957485 6 3.45745067105
3340 0.00604675054219 0.00484143733396 15.7079791424 10 2.150956312
16629 0.0409005717411 2.53308986783e-05 364.479994684 12 1.6694123089
26350 0.122368899139 0.00279911906798 20.0050035199 10 3.31508034928
5356 0.0117508164145 0.00345692500588 19.6913530369 9 1.8443203721
20606 0.110947661177 0.00495132185909 28.4996149414 15 2.45292297088
18435 0.0314870077233 0.00302132692993 15.2399967313 9 5.32852980325
10304 0.0204101681984 0.00493778409699 19.6855258411 9 1.69931588771
21338 0.0235746728506 0.00227640414938 21.6589732483 9 2.38632282848
17790 0.0466280792187 0.000869932794595 38.7887199687 15 1.89317616696
4560 0.053206543462 0.00363291119542 33.9148970961 14 1.51496316234
24965 0.698173430882 0.0245693080184 3.54922501822 19 1.12433602089
2615 0.23389142523 0.00717865301717 8.06069466591 10 5.94729862532
23157 0.740292973342 0.0462032919351 3.55485309722 27 0.762771553456
4495 0.126928458421 0.00914057358372 24.8300414942 13 0.855556166581
12002 0.0246781662462 0.000183707217003 72.22303983 11 4.4544292758
14604 0.0602940941977 0.00569171950912 19.5210830802 11 2.26072029698
25171 0.0822373375044 0.00937099150699 17.6436878116 9 1.14523200865
15482 0.014695549344 0.00155427106103 64.8579021565 13 1.4170742235
9025 0.0146608070087 0.00262883410788 18.5292675195 6 1.91096465745
4243 0.031154112769 0.00525088485055 20.5910752414 6 1.63845546542
21205 0.0159038703574 0.00670387898325 12.4418934518 11 2.13249815838
6508 -0.00245695328267 0.00411849514368 23.0312195526 9 1.19710368851
20936 0.0657366632571 0.00358594115739 45.943794165 48 1.80691040602
23375 0.087198962469 0.000915063923936 50.1083455407 15 2.43749791903
2310 0.0303030479836 0.00864091979372 31.5959564256 7 1.10803337047
23527 0.0356171038261 0.0018949526296 39.4171219835 14 1.01408555492
16542 0.024448318645 0.00209612236864 30.6159685414 8 1.49435408688
2349 0.0381208304075 0.000620686539316 116.872893781 9 1.86221040836
2567 0.0253253196598 0.00236247468661 45.4721186156 5 1.43398540618
9185 0.00844687228404 0.00209177329328 21.8182128844 7 2.3966440183
15163 0.015979262028 0.00110993341226 93.6560479077 8 2.52429590752
17813 0.042514173359 0.000727300250429 39.5439710138 8 1.52475406424
5552 0.047280093362 0.000683390159703 46.2769493783 12 3.12224444671
4122 0.0110886787671 0.0105438745268 13.4157976441 8 1.79680417317
10796 0.148054141518 0.0109963100187 12.361801445 11 1.82740081775
2933 0.296907757571 0.00108175407612 86.6226754709 9 1.99692606106
21845 0.121509355314 0.00411167292031 16.4767860341 14 3.67301652506
26758 0.419986524824 0.0256957141484 16.681097429 31 0.632538990081
21638 0.0186994605101 0.00335770892372 23.977660457 7 1.28589728404
1244 0.0554572153868 0.000460838272422 150.489208181 19 1.95239197466
3475 0.386408179281 0.00598516597514 19.5913615353 14 5.48335779025
25772 0.0122736235013 0.0014826624723 34.947469335 8 1.1697623051
20568 0.233708404759 0.000691607740184 55.6457198584 26 4.51097890167
14947 0.00836757888729 0.000411710359371 81.0216772879 8 1.86385115637
1180 0.0157373225397 0.00316283851906 62.774853347 6 1.4894265725
21831 0.0381249152707 0.0038037236944 20.1663594118 15 2.0490228885
22497 0.0221463191177 0.00318575874265 20.1973063863 6 1.88807650241
20091 0.00605570266345 0.00163040396388 47.4847639556 12 1.52574140128
5752 0.0203660319469 0.0250937761843 3.64655480864 7 5.33929797479
26783 0.056714799606 0.000819574450167 39.6048515584 14 2.27892972838
21285 0.933055332686 0.0190340196862 1.24142399157 14 1.00741246822
10634 0.0552214338336 0.000348746363388 146.628727861 12 3.8268638768
12858 0.174542846279 2.06622400041e-05 482.695664126 15 1.90173640456
23312 0.0584003558043 0.000197403234466 80.7314608904 12 3.98293345519
21450 0.117495776291 0.000784950101972 28.7502369577 6 2.57281772899
16526 0.0336602805669 0.00158288780484 32.0911708137 5 1.53950797202
17027 0.0114866023482 2.71476638709e-05 466.685242421 9 0.986226158898
14789 0.121470449369 0.0189799938573 7.96005948869 9 2.65854560749
23893 0.161949463563 0.00277345516319 26.3741203901 20 2.20643218384
26027 0.0494217490013 0.00513057886554 16.8706844332 8 1.62240360302
17103 0.0309981157515 0.0024184516535 30.669493945 6 1.1978004985
10134 0.129697972748 0.00127287332742 29.6367166294 9 2.04641242543
4161 0.0677792848794 0.000713225271619 24.0386433109 20 8.23474535479
9557 0.100431918695 0.00180814480002 49.2267096626 12 2.95823070875
6553 0.00947504922929 0.00211113558961 32.4703057054 7 1.41130310571
21773 0.0276135692787 0.000762990812186 49.6620733771 10 1.3431863493
16160 0.265149697548 0.00108408752126 28.5330386504 24 4.81890122656
4992 0.0189366595478 0.00203583658719 30.0631283272 8 2.13707106821
3251 0.0160112394232 0.00493729844861 17.6817601868 9 4.1712570592
8897 0.0948429417033 0.00362757112188 24.5104691394 11 1.93800752519
12392 0.060519001665 0.00476419965569 35.351990782 6 1.4847223518
9100 0.036207040815 0.000758347916376 27.6027155192 7 2.23127300261
22054 0.00291089562881 0.0119455337491 10.7946701804 10 2.57821933106
5423 0.0888646654058 0.00256700225329 20.4595103619 9 2.7866074304
8635 0.0411915246521 0.00170909110788 20.2139699822 6 2.07275293483
20596 0.0259988240924 0.00195446957494 23.1059641813 9 2.68979701755
25187 0.0287812039837 0.000640730697138 29.2589338401 9 1.83074303772
4954 0.00046401908539 0.0169533708659 12.5378464648 9 2.11801016314
14040 0.0467157613583 4.80214491735e-05 217.183654234 8 2.33590668278
12252 0.331290557278 0.0239107580773 18.9894347976 14 1.35830263487
7692 0.121649125769 0.0162132178635 15.7227549175 12 0.985707557065
3378 0.094633619146 0.00462531925059 31.9394566017 7 1.46865441249
26055 0.0249447174138 0.000604933042827 50.5133324301 6 1.47019309212
13004 0.0546543468029 0.00213235660588 32.2645580694 11 1.61359773132
22573 0.0368587206484 0.00170473323399 22.9084960145 8 2.01474090426
17664 0.270001871839 0.0216599715085 5.64037728295 8 1.57938959809
17255 0.0131926681126 0.00175545752426 42.0847905468 7 1.0072196021
18219 0.00156482705098 0.00474165073826 36.2029275817 9 0.85758759559
9356 0.104017847233 0.00535027043346 14.3738751646 8 1.97802916519
15558 0.142476109169 0.000441985083833 50.7426511039 8 1.34590560651
4878 0.103687270582 0.00629481358778 10.4733585335 8 4.27348768594
12210 0.053249992962 0.000126780619876 106.934837674 14 3.27013906846
18134 0.0113710912914 0.00215633163406 34.8938765476 14 2.35581577855
11003 0.0891358074652 0.00471903866086 14.474481569 13 3.40951388255
7715 0.0172004940042 0.00122891087569 36.5479705324 6 1.21578701523
19515 0.0660258403819 0.00340516893401 19.2023258447 9 2.43285289808
15267 0.0195203956912 0.000222725751323 104.146624998 11 1.91178385619
3130 0.0446587182424 0.00671378214975 21.798372602 11 1.17048023473
24671 0.00682341086551 0.0132403228906 15.7270866298 7 1.2349962711
25528 0.32186831452 0.0321214862963 12.3477640223 18 1.02353705945
19323 0.336425874925 0.000306580307759 34.753512582 7 2.31936408848
11894 0.0256732187607 0.000492305533407 317.63309437 8 1.01202640819
9051 0.0228281828524 0.00060574874341 38.6730401937 7 3.31025549754
11278 0.0409778449621 0.00165780095177 29.996474172 11 0.951097619816
6468 0.100687289887 0.00857070341441 19.6120387457 24 2.00447833526
20188 0.076778376673 0.00290046526553 27.0851879303 22 2.09786480004
19435 0.2782388974 0.00246641583697 23.536902326 19 4.28859238138
23635 0.079630762985 0.00718793998189 26.4415980131 20 1.2892837986
1432 0.117079450759 0.0078939864595 17.0600113641 8 2.81159063299
1560 0.0471390792437 0.0199259802346 33.6921310007 24 1.24211154528
