#ID ICD_JH ICD_JH_ERR ston_J PR alpha_JH
1088 0.0938453652655 0.0284423681602 8.62256999247 9 1.11074737693
3325 0.0685907727624 0.0141490048031 20.0742517271 9 1.02885904797
14707 0.00225176895781 0.000321527213243 116.749007529 11 1.37706028206
12158 -0.0187485838359 0.00947745913365 14.5129389369 10 1.60210303462
25151 0.00513040877613 0.000702724468277 64.1043458899 9 1.13950123991
23312 0.00729184127585 7.7915102634e-05 288.542421802 12 1.28493526542
2402 0.0369216004831 0.00389892744376 27.695553529 5 0.987639405897
5757 0.0819415668571 0.0123851973749 21.5470640112 11 0.915491751466
3261 0.0128875326087 0.0012075315726 45.1605999277 8 1.45283730898
22595 0.00283768683362 0.011001683798 16.518263645 12 1.77502617524
1811 0.000485041393356 0.00223302430986 43.1123646235 8 1.25064138068
402 0.089170680712 0.0199134059827 13.0167840886 12 2.10636993223
7575 0.00347194383273 0.000755008247273 69.3945246611 12 1.53966021689
14362 0.00217849237664 4.49225086982e-05 224.232281845 7 1.58601804233
9527 0.0104363536586 0.000566221689147 85.7081512971 11 1.77676329244
26637 0.006446133984 1.05714312876e-05 463.253041305 11 1.02230366058
6418 -0.00166235832752 0.00394740071913 34.9477090856 8 1.01658825409
22522 0.0191674873615 0.00181015098258 50.9147300608 12 0.984965964632
4373 0.023283204579 0.00608656250306 25.7862337825 13 1.48016987606
4059 0.0359845185368 0.0298910868172 10.2739140438 11 1.02452941197
14862 0.0107424609322 0.000950831841844 55.6912748389 6 1.21131176853
20633 0.0107039028742 0.00373254806943 38.3215563071 13 0.986845244399
1607 0.0370949915301 0.00617837069545 16.8412565114 14 2.89484611955
10304 0.00755525308751 0.00511668705353 26.1912501404 9 1.45701326534
4834 0.0192771300019 0.00140360051309 50.8569349534 12 1.71548550271
4900 0.045253875664 0.0170858917327 18.2696057675 12 0.929247897745
13414 0.00419245472274 6.43922880059e-05 202.154336127 9 1.78125127482
9623 0.00182321854104 0.000139178876158 163.713947275 8 1.04742763721
21050 0.00915201431894 0.00249806272581 32.8139847218 8 1.32696405614
5539 0.036201119786 0.0042230861682 33.4743942028 23 1.53275325183
7091 0.000362901981219 0.00257404381073 28.5686526208 6 1.36465314398
5578 0.0165649346384 0.0166906050566 16.1009773823 7 1.01613674688
23768 0.0271538697918 0.00529669555319 28.2873357575 9 1.26392793383
20129 0.012507201176 0.0013627822555 41.6515005115 7 1.17992611053
9797 0.052995976323 0.00844456176772 11.4482290654 7 1.44365908551
26783 0.00464687282644 0.000576583465593 98.3673715045 13 1.31811451739
2203 0.0199116083449 0.0210484809199 14.3805379778 8 1.05082342599
16132 0.0164638253208 0.000109694097758 146.884295535 11 1.63568188774
15839 0.0759558712171 0.00632349305117 29.9302364874 15 1.08617747296
18475 0.00433203582095 0.000784854627764 39.7114831766 6 2.84396371787
1535 -0.0125192599769 0.00694197300221 31.8105693953 8 0.8349083799
8283 0.0235684611377 0.00114452152404 80.8548639384 12 0.850484702565
19935 0.0146610052561 0.00113076046639 73.5163005775 18 1.20556159361
22752 0.00872035377916 0.000910677408561 69.1130521468 10 1.70839967379
7762 0.0173765670796 0.00183014071995 47.8424924053 8 0.9523420402
25998 0.00835122241716 0.000175984644442 108.600724153 8 1.91014032726
8400 -0.00493644929114 0.00457931963934 31.5205386244 7 1.06802027005
18541 0.0286759921413 0.00415391858575 20.7332465476 8 1.64402707482
23736 0.0807808077808 0.0168558158516 23.0080629429 13 0.875963138687
23601 0.0292707701447 0.00626920407468 22.4572219878 8 1.16400871533
1506 0.00383686115762 0.000193474374716 150.067507351 19 1.72729238451
22497 0.0105483634444 0.00373543999936 25.6290883834 6 1.46543351858
13788 0.00524929764295 0.000311815042298 117.662228715 11 1.20375200035
603 0.01804505584 0.00386082951274 27.1256079214 8 1.1275934349
5402 0.0444234777878 0.0139162887555 21.7501867808 15 0.938650048259
7057 0.0243777155469 0.000327112945632 103.740892265 6 0.905767116659
8433 0.00117938026975 0.00332624044232 38.4138180192 10 1.69352516625
19452 0.014001067228 0.00023253559328 164.430566393 17 1.42365454596
792 0.015883835247 0.0021159228305 76.4658994886 21 1.14573967006
24324 0.00789516077305 0.0186931592132 25.3725656533 15 0.782604042409
2490 0.57999610456 0.0258572035423 5.47856086501 8 1.01807763788
9131 0.00821209243274 0.000812501104809 52.9811598018 6 1.54347292222
4022 -0.0138581290343 0.00945300954134 24.8997610853 9 1.19569185369
5356 0.0070064906327 0.00336098502655 32.51887642 8 1.17834908653
13394 0.0079101475088 0.0035276521195 26.8291160841 7 1.47505916786
9258 0.00888990698838 0.00253053541298 48.184609646 17 1.32913859301
19837 0.0116485799494 0.000283036557957 116.666251772 8 1.15237572087
14262 0.00137902331069 0.00122666612188 53.2478570707 8 1.21851902462
5487 0.0477814659077 0.00260892560431 32.4312909909 10 0.850970571354
7881 0.0121878646403 0.00351693489511 27.858271197 9 1.6440635932
15812 0.0710963939988 0.00433562112137 25.8475279553 14 1.22035396289
624 0.0181618624732 0.0136731426617 16.4030194984 8 1.36596504778
12596 -0.00689289715485 0.00117561536655 45.7814555193 14 1.37160093743
9910 0.0358260539721 0.00491762021987 26.7171645192 11 1.40943794676
3258 0.189926136844 0.041969426757 10.2321031607 10 0.903896824372
4237 0.00326212185342 0.0074474687864 21.7657702088 9 1.03037010606
20294 0.00447577266267 0.00204940119185 33.0303655562 7 1.35343803114
2580 0.0150722196069 0.000811121693225 47.523422134 6 1.68246446955
10851 0.0648355026836 0.026114841182 13.6285062614 14 0.854210998786
4974 0.598313473018 0.0719494650453 4.23104310619 14 0.690638926842
8455 0.0148626891792 0.00373590528383 20.627919348 6 1.83277096987
9711 0.0129880396163 0.0026173170487 28.2351444088 7 2.06418689253
1732 0.0351228889225 0.00618302261177 22.9072235758 7 1.27124627454
12702 0.120088946043 0.00119910508885 18.7113810075 11 1.19952587691
4526 0.0126473591434 1.20851409884e-05 390.302140122 7 1.73532274848
25171 0.00578277930009 0.0177602028558 15.2352646997 10 1.05528849974
9269 -0.00299624370383 0.0242199012853 16.6727907567 13 1.00693056551
5088 0.000793592471041 0.00168195992184 58.4370225126 10 1.07194974778
4231 0.0324187567698 0.00519804382855 20.4413715006 6 1.57516262688
10335 0.00557914938726 0.00356102044302 35.9796381427 10 0.965124268658
20672 0.00100969465416 0.000486590195306 65.8621734941 6 1.57081310975
2560 0.00669368650919 0.00387070620094 42.4483750637 18 1.04846608396
6715 0.428495480554 0.0241839425397 7.25268701775 7 0.753205012333
6588 0.00806976824267 0.000254664614936 136.023454707 28 1.90337714292
24106 0.00474462286175 0.00315091489507 37.9523068695 7 0.951693644247
5669 0.0211883610187 0.00597835579073 21.080071334 9 1.18660817099
22959 0.0703219410615 0.0259803935308 15.1157089133 24 1.20915201226
19741 0.0221765192485 0.000264445145436 90.1087451794 7 1.38534975621
22878 0.00720337225939 0.000295423568052 105.107920341 10 1.37422567333
12839 0.00130855446545 5.56013759398e-05 290.207561831 8 0.997754130636
9358 0.00786509559511 0.00138930190796 51.4502959466 11 1.2372532938
5773 0.000714665278613 0.00170213986393 47.6929244694 13 1.29025893958
11693 -0.00793749005382 0.00219595180955 37.5433316758 6 1.29325092904
11629 0.015052097359 0.000392972187102 131.442895479 12 0.885450976148
23202 0.00158498959935 0.00105375232169 53.5232745181 8 1.3987572644
6708 1.0111197863 0.0617626592136 2.99314857318 8 0.404673210402
16695 0.00255116324591 0.00363897420309 36.1391903324 11 0.833013477014
3280 0.00636788697715 0.000127956010268 109.616213435 7 1.86928139919
14096 0.0081543258458 0.00191533904941 49.4900295942 8 1.220444637
22366 0.0157761974242 0.00331378912375 39.0945312967 11 0.879966500967
9601 0.0135215736304 0.000608690610141 131.793443949 24 1.47277651131
2727 0.0126021331661 0.000659614737479 52.5395760651 6 1.64605690226
21751 0.00160789531492 0.00506909877994 26.3940722917 10 1.30318843627
4161 0.00694664749236 0.000176950560746 138.747305492 19 1.48355550322
15955 0.00167924278054 0.000217831440121 117.552261333 7 1.37922695734
21652 -0.00663409604394 0.00615147044744 24.8764623748 16 1.52460031423
1051 -0.0833356127592 0.0372714528784 14.1679202023 10 1.25857319127
2309 0.161017759623 0.0125646657514 15.5205859238 11 1.69580778748
8646 0.00855355639941 0.00255442953285 44.5042829289 13 1.30974316195
2914 0.335647264141 0.0479722325007 11.4922412715 12 0.763109063106
5038 0.0247067461776 0.00457300408888 33.9746660569 16 1.58595374364
26383 0.0148898379127 0.00308792097375 39.4457516047 12 1.15208725181
21140 0.00883544101163 0.00321431511148 48.5097905068 11 0.867798888333
26766 0.00230542624644 3.43414707597e-06 951.209280364 16 1.44186201447
258 0.00771783200233 0.00137616292234 61.0203902075 7 0.980419690807
15614 0.00273765934301 2.74160019727e-05 266.127812706 6 1.5552086955
542 0.0303172543672 0.0141598197458 15.4878673963 7 1.21326039513
25528 0.556114271264 0.0259992615855 8.91885046688 16 0.776783735049
5079 0.00926129533506 0.00353739691925 32.4480360359 10 1.02836667032
2368 0.0135769691693 0.00806738297641 25.3168935978 9 1.18737248864
6433 -0.00553350784999 0.00473842626792 26.581124915 9 1.64927708544
24884 0.0109456730699 0.000124573017145 206.665419438 13 1.25569990097
5673 0.00268934323386 0.00285587160556 37.9758422956 7 0.894626794314
4064 0.0129271175111 0.00703568082307 19.2645779769 7 1.74897032535
583 0.388223923293 0.0667023363987 8.02764048463 9 0.875141933304
3037 0.275310721979 0.0511410247196 10.8940540348 14 0.626684638691
357 0.0106012673714 0.000985467008913 44.5956707417 7 1.99115390798
25839 0.00467602791172 0.00104702116437 49.0416508349 7 1.63024682716
18830 -0.00521346600911 0.0105504898469 14.8621922784 7 2.0711869881
5966 0.0155823379507 0.0021097464084 30.2167274175 6 1.34009568635
26712 0.00150219826349 3.08039871964e-05 300.887800939 13 1.62433103857
2483 0.0125129161795 0.00910576014786 22.0060103492 8 1.26590076311
24991 0.00365984910083 0.000439021844322 110.313193481 15 1.34040576111
22624 0.0380115524131 0.00589404989666 19.4530586844 9 1.33683360226
14103 0.00639594697234 0.00306546217841 31.6808744565 8 1.44988622597
4484 0.0435674987654 0.00901552079742 17.2366007959 7 1.51756674998
22394 -0.00903332013788 0.00423198248355 30.5167090464 11 1.43477889331
3417 0.0414225905419 0.00322840105753 25.7051840025 8 1.25371069786
13967 0.00474201867454 0.0017623167681 44.8395747397 12 1.18565332643
7184 0.00972073443921 0.00071786997877 90.3483269292 16 2.02571262661
1757 0.0472063579379 0.00896424544526 22.3523525704 11 1.04136435626
21575 0.0168383238572 0.0034675772232 27.8684910465 7 1.30625301329
24878 0.0137699634583 0.00890003399249 27.7905654923 12 0.927022111341
3806 0.0280252473837 0.0078514500503 23.3195427227 10 1.20812122386
26113 0.00364953908683 0.000694230773439 59.7444533129 11 1.67645260385
19007 0.00488927269483 0.00348237206992 49.6059790323 12 1.02153045297
6678 0.0129706450077 0.00292947550757 38.4420483587 16 1.66223834115
507 -0.0278956538179 0.0142907025087 16.8185767225 6 0.858888969772
26572 0.00659725387944 0.0042644565412 33.6458827206 11 1.19081939638
23372 0.0214832231786 0.00529750161692 30.5787228814 10 1.23861062049
15381 0.0472804545197 0.00336731305675 37.4272136647 21 2.45544898673
23689 0.0419863092262 0.0116595497567 17.7293313865 14 1.33812509969
23005 -0.0145197286826 0.00641393605169 24.0813892187 7 1.32805868611
21039 0.0178078499083 0.0053954570292 24.5416794201 12 1.10162969891
21901 0.00300857546283 0.000890468472871 61.5233945699 15 2.04275959228
2968 0.00104302397539 0.00734188098321 21.538737191 9 1.30089717886
2837 0.0379245249642 0.00581057791152 21.0799439959 7 1.14055461824
10664 0.00491076304653 0.00161214562883 62.3974485357 17 1.14139730435
899 0.03993683105 0.00201882218827 58.896084199 22 1.47598060622
3844 0.00998949952361 0.0164617864611 10.3412220847 8 1.35742714904
18991 0.01206495821 0.000408353946349 79.0956299378 7 1.37086264261
9273 -0.00902748002647 0.00451432488771 24.3016488679 7 1.45956051487
25531 0.00372264946088 0.000862518196868 55.6810810955 7 1.42620974248
23038 0.0133451439204 0.00590133344398 22.0630566035 9 1.37259770199
7557 0.113568732468 0.00543419237481 39.6590356292 13 0.719894410682
19216 0.00920882088505 0.00118378849592 51.4675200784 12 1.70289130677
25989 0.0246717054909 0.00651943184825 26.5709033443 11 1.09264286171
798 0.0104855900908 0.00692292916577 21.9493296843 7 1.36066497681
24243 0.0527746278153 0.00196497415062 23.6177041622 8 0.937663312796
14479 -0.00226393479979 0.00100295763712 88.8016536934 10 1.10652344295
16724 0.00519413965092 0.0032808681997 32.4294484186 6 1.20180562591
13150 0.00456174470768 0.0012108693706 33.3753317444 5 2.31222075005
19936 0.0160182840088 0.00703285163024 21.2567599052 8 1.39680806637
6340 0.00530306710279 0.000835028004205 50.1591431193 7 1.67102875919
13025 0.0868696055709 0.0145856558993 17.2611725499 9 0.90673881438
961 0.0180963255891 0.00327108194357 37.3860242688 12 1.61813719927
17999 0.00481860437869 0.00362077297813 29.8081790579 9 1.4173422528
19657 0.00570984538209 0.00084062857905 68.1571441628 12 1.1958712046
11548 0.00606966077923 0.00117595566484 56.2119004627 7 1.09028343909
18555 0.00847836619922 0.000521326035199 90.3671146578 7 1.06876738061
10960 0.0534946298826 0.00682105624314 19.8102490478 8 1.36765446451
17521 -0.0114855658729 0.0101043218813 17.6165994168 15 1.22924421772
154 0.0233180071425 0.00388218375555 26.1310571962 6 1.29511388405
5734 -0.000303165801365 0.00813679603603 20.4062877865 8 1.54403897372
14604 0.0234570277756 0.00598642829561 32.1861948714 12 1.07453941658
10381 0.0125283033312 0.00145337773124 37.3307608056 6 1.40063676544
22753 0.117683649315 0.00724689003646 16.379558572 8 1.25540629025
1526 0.219242142686 0.0604312568814 7.6053888665 12 0.948161471105
13162 0.00909947420542 0.000859684549004 104.277940257 23 1.42918173545
23401 0.00514042412622 0.000630123800232 88.2819017253 19 1.04762362033
9630 0.0047121861281 0.00610594967218 25.2525098613 9 1.07455282487
19505 0.0206522935052 0.00166024779779 34.3115138757 7 1.50696031359
25424 0.00808805613454 0.00252012299289 60.0983761933 9 0.634069703372
14037 0.00864048505867 0.000291490850946 103.581584351 13 1.37590014007
11079 0.00176572374901 0.00063007696389 45.3561055484 6 3.52134099316
22924 0.00659662547815 0.00709277444389 23.7957752078 11 1.64821948452
19217 0.0119489930797 0.00413524930801 32.1719213757 7 1.0394552767
8616 0.0126205594297 0.0023463373986 36.3595992562 7 1.06977907511
3792 -0.0310738432791 0.00942772613345 21.9834183641 7 1.03547331381
20189 0.0135801276931 0.00172003726889 41.8475740436 10 1.63516267799
9155 0.00657164719539 0.00309971108686 31.6157941126 10 1.60452900817
15766 0.00349492148654 0.000156427221932 244.284457328 11 0.905220470415
1619 0.0826059463012 0.011512366386 24.1181410983 19 1.0586986113
3348 0.0293077599797 0.00876600685009 18.3847503066 9 1.30022244239
18294 0.00712509973748 0.00325916376339 26.754823248 7 1.5956299435
2434 0.00925785103761 0.00466430838773 27.086488231 6 1.33030992407
21648 0.0227197716687 0.00177183291713 55.129983691 9 0.909484260293
7328 0.0583895860865 0.0192398540609 13.4988923908 13 0.984844119629
2285 0.00487479345068 0.00414270425451 29.2215732586 11 1.51708690525
24050 0.000577538697532 0.00364790583617 31.5495958318 8 1.16125857631
734 0.00922438471285 0.00943427279878 15.5705055012 8 1.41040206801
1180 0.107030665457 0.00673292186691 15.7664401601 8 1.35814693482
22610 -0.0607300979233 0.023466577456 14.4026207774 10 1.51963556894
18869 -0.00315832955828 0.0272167680693 14.6449348348 13 0.938053404571
9067 0.00367926021478 0.00117416489028 54.1268235455 7 1.07372163167
25914 0.0731566470322 0.0149139989543 17.0962107739 15 1.2694387224
7155 0.0037761106456 0.00138567551103 45.0239193417 10 1.70218741371
13360 0.102142964625 0.00839775541613 12.9087732782 6 1.3307969777
16145 0.0413662620147 0.00669337711377 30.0625593203 15 1.08783293024
1971 -0.0641617940442 0.0318928371655 10.5670508925 8 1.4573931782
17992 0.0326380686777 0.00636832932187 34.8720369381 11 0.829694777159
6448 0.0642879465628 0.0144061440031 17.1722119889 11 1.14759046517
21573 -0.00226913308246 0.0121004144836 16.9769698815 14 1.50209966015
11521 0.0126481940036 0.000714011005719 70.2720675212 10 1.32193297635
1177 0.128358813612 0.0185282926601 13.7002827393 10 0.767160450844
1726 0.00982902503426 0.0879261206205 4.86638527369 9 1.04714005873
15233 0.0943814907112 0.0129705007409 17.7669808452 11 1.18863598708
10009 0.00739325624258 0.00333902308358 40.1487146043 14 1.00125480786
3202 0.0805940176285 0.00330033941156 28.2767969196 13 1.23955581258
16907 0.0403809263996 0.00359027471253 32.4690158168 14 1.19607823714
22816 0.011931238541 0.00402353769794 37.7886316488 19 1.16930716116
567 0.351189051532 0.0580235950454 11.6338928752 13 0.687214284744
1397 -0.0099556753189 0.0158174362729 12.5954765414 7 1.28579262279
20824 0.00639062025949 0.00741951224902 21.1703348623 8 1.44630796676
26464 -3.5518724683e-05 0.000824045155101 90.9184451522 18 1.24183361747
23505 0.0201266181071 0.00581644996208 26.8747645874 13 1.72696193531
14936 0.00974262333906 0.0039064598635 27.3539091853 7 1.45143413422
6383 0.186835199729 0.0135079079476 18.9051471738 13 0.83438812772
25344 -0.0037221581186 0.00576546522699 20.8322348229 9 1.36265832684
1574 0.0418928597033 0.0139330285606 13.7248696729 9 0.991358952949
3399 0.0277602810204 0.00216527250707 41.8717773813 13 1.57316321506
7172 0.0297663179049 0.00066058946441 62.4338127424 9 1.80472585069
21792 0.00469531469218 0.000955129788941 72.9370626156 12 1.31864369511
2000 0.0449106849622 0.00506939944156 31.9512573782 6 0.790002496653
19293 0.00703011970691 0.00266106644087 48.115213393 14 1.56278118085
2220 0.00131772033702 0.00353523922628 36.4201561954 7 1.03560131474
1959 0.0209531026516 0.0218995076169 21.2856767057 10 0.888193722938
6336 0.00482049446234 0.00151349835888 49.7263687081 15 1.18486748781
15086 0.0863191627566 0.000418160278276 92.8519981248 10 1.89819047317
26027 0.0374681669729 0.0056382113385 22.2963754896 9 1.42665834056
25381 0.00625110605644 0.000885617169563 66.6961476607 8 1.31292130909
22281 0.473323923132 0.0853932315915 9.68049314229 16 0.667972388644
14586 0.00179822575215 0.000319489673608 113.879213067 10 1.1919139127
9757 0.0482721328738 0.00404617021722 29.5141574486 10 1.50695613572
10769 0.00707091092192 0.000584791908581 64.3299794481 7 1.9159568169
5365 0.0254107011919 0.00164700229627 56.0493222121 14 1.55344307099
3643 0.00775554104311 0.000234642243861 86.5494660668 6 1.41696726064
11653 0.00672425408539 0.000712041747428 68.1066412871 6 0.959287701445
9506 0.00755370926691 0.000771097984148 70.0539719686 13 1.65338315864
11242 0.0121307193776 0.00320211803081 31.6984709079 7 1.31351062187
19823 0.101089556292 0.011713791765 15.3343842908 11 1.19634751591
7161 0.00338323800462 0.000919573010697 77.0061094472 13 1.29626891552
1125 0.0325389256183 0.00611094174685 18.8708279882 8 1.54326718165
21568 0.00745272794982 0.000514272720716 104.814690228 9 0.99091349413
1241 0.0282578923674 0.0141814488134 12.5540610169 6 1.24431194445
18003 -0.0141755013451 0.00759472944782 24.6680484122 12 1.10859191288
19089 0.0325153663894 0.00773586430816 18.5705196542 7 1.12949393573
9738 0.000165521451945 0.0022634246799 45.4366132458 13 0.995494185826
21679 0.00212305815797 0.000602650672734 93.0598554154 10 1.28546193063
3436 0.00304639946942 0.00688808974961 19.3071030053 6 1.63120749167
2132 0.010577481014 0.00193079747309 32.9729191002 6 1.7591295305
25067 0.00872953583452 0.0034576888369 34.9453586002 12 1.25764525781
4986 0.0598483452813 0.00216321740618 55.0084497168 9 0.814236502261
23170 0.0090963725002 0.000449932931798 85.2586075316 9 1.27732993548
11442 0.00281544882661 0.00672230395199 25.5157619126 10 1.21052714283
38 0.702788058357 0.0215587057945 11.3200659362 14 0.622051391074
12207 0.0070324350928 0.000308175626936 122.665790656 10 1.14863353432
17610 0.0606290586297 0.0318464969718 18.2089429798 13 0.816847824173
26531 -0.0130503975043 0.00435125826877 27.0755652787 12 1.4524923023
16940 0.0130336886364 0.00218065398432 43.6422502571 10 1.43631740912
1036 0.00699704018614 0.0051950703611 31.6597327095 11 1.03457697814
15788 0.00257350170385 0.00172305747544 39.4349661899 9 1.75481924498
22623 0.0051174549217 0.000613858858331 73.2390304779 9 1.12427783795
14799 0.00131336264002 0.000522474043625 86.9297620282 9 1.27209095992
6562 0.0238886338814 0.0171872727323 14.127167204 10 0.934327765201
26256 0.000274018772397 0.00267393528928 24.2579414123 6 1.77893402555
10829 0.00544298318202 0.00196644261679 58.4471289544 21 1.38122403065
6224 0.0402108501926 0.00696444180339 23.2748753551 8 0.87143712868
26504 0.00304967928859 0.000975529403855 47.1204407469 6 1.52502094308
20090 0.0175664208243 0.0010747501714 49.5451559545 9 1.2595863363
10211 0.0219152698545 0.00245007042817 44.3691728895 13 1.27242366279
7067 0.00166839326484 0.00121587944271 59.6783129155 6 0.855655456076
10122 0.177115782041 0.00716333218542 15.6515193854 8 1.42540589797
7127 0.00675841832637 0.00150480320185 53.64075518 11 1.27007957185
19424 0.0545096875752 0.00660615442571 28.2209971795 19 1.05662790272
14042 0.000969115298253 1.15972695189e-05 685.338458734 11 1.26173212202
4053 0.0124421473457 0.00146794532918 43.888792723 10 1.2038932375
22908 -0.00256403680028 0.00371565932863 29.9964650732 13 1.43753943581
22611 0.00912842010333 0.00109276636144 47.9779063515 13 1.43857108239
8649 0.00517382633422 0.000432471028358 72.3727646312 7 1.701683907
22747 0.0111214084773 0.00329426147373 36.9445788961 10 1.10223727456
25533 0.0214284213747 0.0100211133847 15.1463278565 14 1.18450884834
10495 -0.013162804979 0.00790289648409 27.4599102779 10 1.14261191098
13583 0.000511784761508 0.00120807921775 61.8116108733 11 1.19608978374
443 -0.0133439880473 0.0164050531148 16.9729362146 9 1.12114316953
21093 0.00843317543391 0.00206942474782 54.3707413517 11 1.09014102826
1244 0.0133492330549 0.000928627888312 68.8414376086 19 1.11032549545
16018 0.00824119055548 0.000964408856335 70.2580244799 13 1.19769219691
7141 0.00246228251843 0.00156844515759 74.275013177 32 1.20007058815
16082 0.0251786757852 0.000488726764798 66.4123974521 11 1.86647920144
7046 0.00164995101212 0.000648596173151 56.4194094833 7 1.47848258514
3926 0.0344316648377 0.00253580489671 56.900563842 9 0.767117523997
21942 0.00254285080336 0.00299710289262 39.1798334572 9 1.01448602079
9206 0.00420353669512 0.00208381642219 39.855217761 7 1.06700803579
188 0.135340511443 0.0344758973234 6.87357460239 12 1.09582911382
10090 0.00226581937096 0.000788409187787 108.141318938 26 1.25786592939
5377 0.092198469354 0.0243124747994 11.7044795081 8 1.74117057135
6620 0.0270725947151 0.00423977116957 29.9331216602 13 1.33372166876
22135 0.0063292598765 0.00308275443964 32.6494649084 7 1.13599705371
9626 0.157433206568 0.0259399498564 18.8936834227 15 0.766645500923
19520 0.0113029756796 0.00126063951203 64.0591710701 11 1.19620023815
8682 0.0249752602634 0.00416526423206 33.8536299361 10 1.16818865228
7990 0.0072475747924 0.00103767081022 51.0829114565 6 0.99867602681
10550 0.0029412218115 0.00408883196711 36.7004795181 15 1.10160543397
16151 0.00371121618873 4.6533885787e-05 231.134599907 6 2.32132993663
14639 0.0148905401623 0.00462036856151 20.8886557527 7 1.53467340235
6592 0.107628612402 0.00722450187861 17.9168116589 10 1.27536742145
2396 0.0276850036456 0.00920160223636 13.2572829096 7 1.62981025592
7207 0.38782173687 0.0332949792506 12.4792595449 13 0.789173919609
10404 0.000331259980642 0.000433546076634 95.6918731769 9 1.10898965594
23948 0.0103666687707 0.00151311631054 64.7746263463 20 1.31977553041
10030 0.00186497434564 0.000638551578789 74.3881548107 8 1.27141325572
24206 0.0173324383107 0.00259609315438 31.6070135982 6 1.6798613866
22702 0.00219397197879 9.14550887682e-05 187.634509543 12 1.57024136388
4437 0.0119995960196 0.00233477655711 40.8743109041 10 1.30570026355
24296 0.199408934574 0.00581700709292 26.1557772431 18 0.922327706906
5306 0.0104262668536 0.00400422233522 26.5871656009 12 1.43094064125
17694 0.177347634595 0.0270060548351 7.40442961604 12 1.31651224935
8371 0.0149204697974 0.00316382298268 33.978804039 13 1.16355173092
4130 0.0499595152221 0.00962319568538 12.7145335599 7 1.38688594809
7071 0.00151770602028 4.18913686595e-05 283.541962202 7 1.34170505283
2667 0.0771836108264 0.0226385169909 9.08338505387 9 1.75975247735
18029 0.00112950595287 0.000913907297353 84.9940865421 17 1.23749233014
23628 0.00093688747688 0.000904529922388 77.6181737512 13 1.36600973374
5130 -0.0218274339988 0.0176849383673 19.3052230453 11 0.995759919648
22200 0.00923303874091 0.00156393484016 49.7763852792 10 1.93553887367
21483 0.00109801572234 0.00246030595462 40.6038883146 9 1.2028978284
5384 -0.00232534014828 0.00443645237871 31.0117956972 7 1.04199160543
7893 0.0133406584071 0.00282081789342 25.5997378155 13 1.48276661878
12179 0.1136104235 0.0042507496947 18.1076660696 14 1.30740831302
16818 0.0511267800406 0.00505946237965 24.5530728087 8 1.26051061084
1455 0.0151417620542 0.00218569885888 34.6556930347 10 1.44068624321
18331 0.0163588730923 0.0270043573458 12.4314262704 16 0.989065908824
7080 -0.00141933730781 0.00187810239841 38.0877352334 7 1.34524337032
2288 0.190157767095 0.0049461714182 27.2159986369 8 0.901408613097
9262 -0.000965350213715 0.0022983397338 36.6941253281 8 1.25389939668
4260 0.0958389721302 0.0164057096737 14.925923078 8 1.26432454506
18742 0.0327030175296 0.00240313140093 33.120211173 9 1.17040646067
12146 0.0051021384798 0.000617899477243 62.0205907932 8 1.74210636189
3831 -0.00324560895139 0.00589277469482 26.7832870697 8 1.23602903473
24334 0.0464894896514 0.00518159483059 24.9015513861 10 1.74006517802
11539 0.000677220529582 0.000439116609166 93.9181739097 7 1.23538202471
4686 0.0314571599163 0.00430693150642 27.1117485931 12 1.61294264096
15267 0.000391932747771 0.000263293231091 138.954795435 10 1.23446551763
13252 0.00587237107789 0.00264354470044 43.1862223728 7 1.0839897514
8108 0.00645785001088 0.00167424657571 38.3830788156 7 1.32696666035
149 0.00961698802729 0.00921514160158 18.1850245926 7 1.30133749444
10073 0.0140599951493 0.00108703401328 68.2841322184 11 1.27832390234
22376 0.00633803992366 0.000410884854606 111.940979881 15 0.833071876931
25239 0.00471518744588 0.00065805413658 71.8996572745 9 1.47932168982
25355 0.00417621916122 0.000423335281228 111.722172951 11 1.03572782198
9062 0.00141596541623 0.00154123823523 46.8029320367 7 1.11656709303
23615 0.00972759631924 0.000567864553862 74.1593427177 8 1.10986176432
1073 0.89374029564 0.0814950908954 27.8156648763 53 0.0675190556136
7645 0.00368515005292 0.00281320549938 44.1950564112 11 1.20724907112
16080 0.0266320280084 0.0025126000635 28.7444354976 11 1.65819755289
10286 0.166136107761 0.00882201474046 25.2547474447 27 1.24755630154
25480 0.0644378461351 0.009858159959 15.640384186 7 0.847633899598
12809 0.000549827084333 7.28172432232e-05 240.871604396 6 1.05786138797
3301 0.0242397494617 0.00972221994745 14.2207898966 9 1.71807424467
12451 0.0486717101366 0.000192965071861 214.196298428 18 1.44568299234
6012 0.0158254669596 0.00297785845307 31.8960936056 8 1.04820358334
22569 0.0399276502649 0.0137981254452 20.737564099 12 1.10316899523
4507 0.00997310066582 0.00574223424407 31.3715668772 9 0.920746996937
16099 0.0147488245023 0.00270119709374 35.3117545052 12 1.53352019104
11238 -0.000380790590185 0.00283838678589 52.6742105852 15 1.12380665427
2845 0.116476561028 0.0165461742269 16.0377453514 11 1.06240792513
20982 0.0148772191622 0.00485447308209 40.0752339765 24 1.24198171912
20806 0.0102011699597 0.0103215198586 25.4641718355 27 1.38309845851
22097 0.0170257789882 0.0032979282245 29.2131519325 17 1.76304027904
208 0.0101767717538 0.01745060352 11.1739409057 7 1.57974375826
